ID,Question,GT_Answer,SKnowGPT,Ranked_KG_output
629,"Doctor, I have been experiencing trouble swallowing food and my chest feels tight.","You might have a stricture of the esophagus. We'll need to run some tests to confirm. We'll need to start with a complete blood count (CBC) and intravenous fluid replacement. Then, we'll have to perform an upper gastrointestinal endoscopy with biopsy, plain x-ray, and esophageal dilatation. Additionally, we'll need to do an electrocardiogram and biopsy.","Based on your symptoms, it's possible that you're experiencing a gastrointestinal issue, such as esophagitis or gastroesophageal reflux disease (GERD), which can cause trouble swallowing and chest tightness. However, we need to rule out other potential causes, including cardiac issues like angina, as well as respiratory problems like pulmonary congestion or chronic obstructive pulmonary disease (COPD).

To determine the underlying cause of your symptoms, I recommend a thorough physical examination, including a chest X-ray and an electrocardiogram (ECG) to assess your heart function. Additionally, we may need to perform endoscopy or other diagnostic tests to evaluate the esophagus and stomach.

Let's take it one step at a time and work together to identify the cause of your symptoms and develop an appropriate treatment plan.","['Chest_tightness possible_disease Esophagitis', 'Chest_tightness possible_disease Gastroesophageal_reflux_disease_(GERD)', 'Angina has_symptom Chest_tightness possible_disease Esophagitis', 'Sharp_chest_pain possible_disease Stricture_of_the_esophagus has_symptom Difficulty_in_swallowing', 'Chest_tightness possible_disease Acute_respiratory_distress_syndrome_(ARDS)', 'Angina has_symptom Chest_tightness possible_disease Gastroesophageal_reflux_disease_(GERD)', 'Chest_tightness possible_disease Pulmonary_congestion', 'Chest_tightness possible_disease Poisoning_due_to_antipsychotics has_symptom Sharp_chest_pain', 'Chest_tightness possible_disease Thoracic_aortic_aneurysm has_symptom Sharp_chest_pain', 'Chest_tightness possible_disease Chronic_obstructive_pulmonary_disease_(COPD)']"
630,"Doctor, I fell off a ladder yesterday and hurt my ankle. It's really swollen and painful, and I can hardly put any weight on it. ","Based on your symptoms, I recommend a radiographic imaging procedure to confirm if you have a fracture of the ankle. Depending on the severity of the fracture, you might require a plain X-ray, application of a splint or orthopedic casting. You might also need to undergo physical therapy exercises to help you regain strength and mobility in the affected area. Besides, it's essential to examine your foot to gauge the extent of the damage and provide proper wound care management.","Based on your symptoms, it seems like you may have injured your ankle joint. We'll need to conduct a radiographic imaging procedure such as a plain x-ray or magnetic resonance imaging (MRI) to assess the extent of the damage. Depending on the severity of the injury, we may need to apply a splint or recommend physical therapy exercises or other therapeutic procedures to help with recovery.",[]
631,"Doctor, I have noticed a lump on my arm that has been growing and causing pain. I am really concerned about it.","Based on your symptoms, it is possible that you have soft tissue sarcoma. To diagnose this, we would need to perform a complete physical skin exam as well as a biopsy. Depending on the results, further tests such as MRI or other diagnostic procedures may be required. Treatment may involve excision (removal) of the affected tissue and wound care management post-surgery. We may also need to perform an excision of the skin lesion.","I understand your concern about the lump on your arm that's been growing and causing pain. Based on the symptoms you've described, it's possible that the lump could be related to various conditions such as Lipoma, Molluscum contagiosum, or even Bone cancer.

To better assess the situation, I would recommend a complete physical skin exam to rule out any other possibilities. Additionally, we may need to perform some imaging tests, such as an X-ray or MRI, to get a clearer picture of what's going on.

It's also important to consider other factors, such as your medical history and any recent injuries or traumas to the area. This will help us narrow down the potential causes and develop an appropriate treatment plan.

Let's schedule a thorough examination and discuss further testing options to determine the best course of action for your specific situation.","['Arm_lump_or_mass possible_disease Lipoma', 'Arm_lump_or_mass possible_disease Molluscum_contagiosum', 'Arm lump or mass possible disease Bone cancer Cat scratch disease Syphilis Lipoma Hidradenitis suppurativa Breast cyst Sebaceous cyst Fibroadenoma Molluscum contagiosum', 'Elbow_lump_or_mass possible_disease Open_wound_of_the_arm', 'Lipoma has_symptom Arm_lump_or_mass possible_disease Lipoma', 'Wrist_lump_or_mass possible_disease Ganglion_cyst', 'Complete_physical_skin_exam_performed_(ML) can_check_disease Cat_scratch_disease has_symptom Arm_lump_or_mass', 'Wrist lump or mass possible disease Ganglion cyst', 'Bone_cancer has_symptom Arm_lump_or_mass', 'Elbow_lump_or_mass possible_disease Lateral_epicondylitis_(tennis_elbow)']"
632,"Doctor, I've been experiencing some pain in my bones lately. I'm worried that I might have a bone disorder. ","Based on your symptoms, I would recommend a series of medical tests to diagnose the cause of your pain. We'll start with a radiographic imaging procedure to get a better look at your bones. Additionally, we'll need to perform hematologic tests to check for any underlying conditions that might be contributing to your symptoms. Since some bone disorders are linked to hormonal imbalances, I will also need to conduct an examination of your breasts to rule out any other conditions. Finally, we will perform a complete physical skin exam to check for any visible signs of disease. We'll follow up with a lipid panel and a bone density scan as well as a pelvis exam to further diagnose your condition.","Based on your symptoms, it's possible that you may have a bone disorder. To determine the cause of your bone pain, we'll need to conduct a thorough examination and run some tests.

I recommend a complete physical skin exam, including an examination of your breasts and pelvis. We'll also perform hematologic tests, such as blood work, and radiographic imaging procedures like x-rays or bone density scans.

In the meantime, I can prescribe you some medications to help manage your symptoms. Based on your condition, I may recommend Raloxifene (Evista), Risedronate (Actonel), Calcium Citrate, or other medications to help alleviate your bone pain.

Let's schedule a follow-up appointment to discuss the results of your tests and determine the best course of treatment for you.","['Bone disorder has symptom Difficulty speaking Leg pain Hot flashes Back pain Knee pain Bones are painful Shoulder pain Leg cramps or spasms Muscle stiffness or tightness Stiffness all over Leg lump or mass Leg weakness', 'Bone disorder need medical test Complete physical skin exam performed (ML) Examination of breast Pelvis exam Hematologic tests (Blood test) Radiographic imaging procedure Lipid panel Bone density scan', 'Bone disorder need medication Raloxifene (Evista) Risedronate (Actonel) Calcium Citrate Ibandronate (Boniva) Cellulose Letrozole (Femara) Zoledronic Acid (Reclast) Infliximab (Remicade) Calcitonin Ergocalciferol Alendronate Anastrozole (Arimidex)', 'Bones are painful possible disease Osteochondrosis Pilonidal cyst Juvenile rheumatoid arthritis Injury to the shoulder Injury to the arm Injury to the trunk Plantar fasciitis Fracture of the shoulder Fracture of the rib Fracture of the patella Goiter Trigger finger (finger disorder) Hemochromatosis Systemic lupus erythematosis (SLE) Osteoporosis Chondromalacia of the patella Fracture of the jaw Lipoma Fracture of the vertebra Dislocation of the vertebra Gynecomastia Fracture of the pelvis Nerve impingement near the shoulder Fibroadenoma Soft tissue sarcoma Bone disorder Osteomyelitis Breast infection (mastitis)']"
633,"Doctor, I have been experiencing sudden seizures and my family thinks that it could be epilepsy. What tests do I need to take?","For the diagnosis of epilepsy, I recommend a few tests. Hematologic tests (Blood test) and Complete blood count (Cbc) to rule out other medical conditions that could be causing your seizures. Next, we need to take a X-ray computed tomography (Scan ct), Magnetic resonance imaging (Mri) and CAT scan of head (Head ct) to check for any abnormalities in your brain. We also need to perform an Electroencephalogram (EEG) (Eeg) to detect any seizure activity in the brain. We may need to conduct further interviews, evaluations and consultations as part of other diagnostic procedures.","Based on your symptoms of sudden seizures, it's possible that you may have epilepsy. To confirm the diagnosis and rule out other potential causes, we'll need to conduct a series of tests.

Firstly, we'll start with a thorough medical history evaluation, which will involve an interview, evaluation, and consultation to gather more information about your seizures.

Next, we'll perform some hematologic tests, including a complete blood count (CBC), to rule out any underlying blood-related disorders that could be contributing to your seizures.

Additionally, we may also need to conduct imaging tests such as magnetic resonance imaging (MRI), X-ray computed tomography (CT scan), or a CAT scan of the head to visualize any potential structural abnormalities in the brain.

An electroencephalogram (EEG) will also be necessary to record your brain's electrical activity and help identify any abnormal patterns that could be indicative of epilepsy.

Let's proceed with these tests to get a clearer understanding of what might be causing your seizures.","['Epilepsy need medical test Other diagnostic procedures (interview; evaluation; consultation) Hematologic tests (Blood test) Complete blood count (Cbc) Magnetic resonance imaging (Mri) X-ray computed tomography (Scan ct) CAT scan of head (Head ct) Electroencephalogram (EEG) (Eeg)', 'Epilepsy need_medical_test Other_diagnostic_procedures_(interview;_evaluation;_consultation)', 'Epilepsy need_medical_test Hematologic_tests_(Blood_test)', 'Headache possible_disease Epilepsy need_medical_test Other_diagnostic_procedures_(interview;_evaluation;_consultation)', 'Headache possible_disease Epilepsy need_medical_test Hematologic_tests_(Blood_test)', 'Narcolepsy need_medical_test Other_diagnostic_procedures_(interview;_evaluation;_consultation)', 'Hematologic_tests_(Blood_test) can_check_disease Epilepsy', 'Abnormal_breathing_sounds possible_disease Narcolepsy need_medical_test Other_diagnostic_procedures_(interview;_evaluation;_consultation)', 'Pituitary_disorder need_medical_test Other_diagnostic_procedures_(interview;_evaluation;_consultation)', 'Pituitary_disorder need_medical_test Hematologic_tests_(Blood_test)']"
634,"Hi doctor, I have been struggling with a personality disorder and I'm not sure what to do about it.","I recommend that you undergo psychological and psychiatric evaluation and therapy, and also consider psychotherapy and mental health counseling to help you manage your symptoms.Patient Okay, that sounds good. Do I need to do any medical tests?","I'm here to help. Based on your symptoms, it seems like you're struggling with a personality disorder. It's essential to approach this issue with a comprehensive treatment plan. 

While medication can be helpful in managing some symptoms, I want to emphasize the importance of psychotherapy and mental health counseling in addressing underlying issues contributing to your personality disorder. A thorough psychological and psychiatric evaluation will help us better understand your condition and develop an effective treatment strategy.

In addition to therapy, we may also consider occupational therapy assessment (speech therapy) to improve your daily functioning. Depending on your specific situation, a depression screen or toxicology screen might be necessary to rule out any underlying conditions that could be exacerbating your symptoms.

Let's work together to create a personalized plan that addresses your unique needs and helps you cope with your personality disorder.","['Personality disorder need medication Clonazepam Olanzapine (Zyprexa) Trazodone Quetiapine (Seroquel) Lamotrigine (Lamictal) Aripiprazole (Abilify) Risperidone Benztropine Lithium (Li) Divalproex Sodium (Depakote) Bupropion (Wellbutrin) Duloxetine (Cymbalta)', 'Personality disorder has symptom Anxiety and nervousness Depression Depressive or psychotic symptoms Insomnia Hostile behavior Drug abuse Excessive anger Delusions or hallucinations Temper problems Fears and phobias Low self-esteem Obsessions and compulsions', 'Personality disorder need medical test Psychotherapy Mental health counseling Depression screen (Depression screening) Toxicology screen Psychological and psychiatric evaluation and therapy Occupational therapy assessment (Speech therapy) Blood alcohol']"
635,"Doctor, I've been experiencing sharp pain and a rash on my skin. My friend told me it might be shingles. ","Based on your symptoms, it's possible that you might have shingles. I need to perform a complete physical skin exam to confirm my diagnosis. (Note ML stands for Medical License, which is a credential that allows doctors to practice medicine.)","Based on your symptoms of sharp pain and a rash on the skin, it's possible that you may have shingles. However, to confirm this diagnosis, I would like to ask a few more questions. Can you tell me more about the rash? Is it blister-like or does it appear as red patches? Are there any other symptoms accompanying the pain, such as fever, fatigue, or sensitivity to light?

Additionally, we may need to run some tests, including a physical examination and possibly a viral culture or PCR (polymerase chain reaction) test to confirm the presence of the varicella-zoster virus, which causes shingles.

Let's discuss this further to determine the best course of action for your symptoms.",[]
636,"Doctor, I have been experiencing sore throat and difficulty swallowing. I think I might have strep throat.","Okay, we can do an Influenzavirus antibody assay to confirm if it is strep throat. Also, we may need to perform Tonsillectomy and/or adenoidectomy if the infection is severe and causing trouble with breathing or sleep apnea.","Based on your symptoms of sore throat and difficulty swallowing, it's possible that you might have strep throat. However, we need to rule out other potential causes as well. I recommend a thorough examination, including a rapid strep test or a throat culture, to determine the underlying cause of your symptoms. If the diagnosis is confirmed, I will prescribe penicillin to treat the infection. In the meantime, let's also explore other possible explanations for your symptoms, such as foreign body in the throat, cellulitis or abscess of mouth, pharyngitis, mucositis, or abscess of the pharynx.","['Strep_throat has_symptom Difficulty_in_swallowing', 'Difficulty_in_swallowing possible_disease Strep_throat', 'Vocal_cord_polyp has_symptom Difficulty_in_swallowing possible_disease Strep_throat', 'Penicillin possible_cure_disease Strep_throat has_symptom Difficulty_in_swallowing', 'Sore_throat possible_disease Foreign_body_in_the_throat has_symptom Difficulty_in_swallowing', 'Sore_throat possible_disease Cellulitis_or_abscess_of_mouth has_symptom Difficulty_in_swallowing', 'Sore_throat possible_disease Pharyngitis has_symptom Difficulty_in_swallowing', 'Sore_throat possible_disease Mucositis has_symptom Difficulty_in_swallowing', 'Sore_throat possible_disease Strep_throat', 'Sore_throat possible_disease Abscess_of_the_pharynx has_symptom Difficulty_in_swallowing']"
637,"Doctor, I have been experiencing difficulty in controlling my movements lately. It seems like my balance is off and I have trouble walking straight.","Based on your symptoms, I would like to order a few medical tests to confirm the cause of your condition. We will need to perform hematologic tests to check your blood counts and chemistry. Additionally, we will need to conduct a magnetic resonance imaging (MRI) test to assess the structure of your brain. Along with these tests, we will also conduct an interview, evaluation, and consultation to gather necessary information to understand your case. Furthermore, we will perform occupational therapy and physical therapy assessments to observe your movement and speech patterns, and provide you with relevant exercises and therapies accordingly. Lastly, in some rare cases, we might require cancer chemotherapy to treat associated tumors or abnormal growths.","Based on your symptoms, it's likely that you're experiencing abnormal involuntary movements, which could be related to various underlying conditions. I'd like to explore further possibilities with you.

Considering your difficulty in controlling movements, balance issues, and trouble walking straight, we should investigate potential causes such as neurological disorders, medication side effects, or other systemic conditions.

To better understand your situation, I recommend a thorough physical examination, including a review of your medical history and any medications you're currently taking. We may also need to conduct some diagnostic tests, such as imaging studies (e.g., CT or MRI scans) or electromyography (EMG), to rule out certain conditions.

Let's work together to identify the underlying cause of your symptoms and develop an appropriate treatment plan.","['Posture_problems possible_disease Poisoning_due_to_antimicrobial_drugs has_symptom Abnormal_involuntary_movements', 'Abnormal involuntary movements possible disease Panic disorder Restless leg syndrome Cysticercosis Stroke Hashimoto thyroiditis Intracranial hemorrhage Myoclonus Cranial nerve palsy Conversion disorder Complex regional pain syndrome Primary insomnia Chronic inflammatory demyelinating polyneuropathy (CIDP) Poisoning due to antimicrobial drugs Hypoglycemia Extrapyramidal effect of drugs Scleritis Parkinson disease Torticollis Alcohol intoxication Narcolepsy Anxiety Bell palsy Hypocalcemia Hydrocephalus Drug withdrawal Muscle spasm Drug abuse (barbiturates) Alcohol withdrawal Hemiplegia Orthostatic hypotension Obstructive sleep apnea (OSA) Dementia Persistent vomiting of unknown cause Neurofibromatosis Toxic multinodular goiter Amyotrophic lateral sclerosis (ALS) Lewy body dementia Vulvar cancer Tic (movement) disorder Alcoholic liver disease Essential tremor De Quervain disease Graves disease Vitamin B deficiency Trigeminal neuralgia Peripheral nerve disorder Multiple sclerosis Epilepsy Tourette syndrome Spinocerebellar ataxia Acute stress reaction Delirium Pseudotumor cerebri', 'Posture problems possible disease Poisoning due to antimicrobial drugs']"
638,"Doctor, I think I have Osteomyelitis. My foot has been hurting for weeks and now I can't even put any pressure on it.","I'm sorry to hear that. Based on your symptoms, we need to do a complete physical skin exam to check for any wounds or infection. We also need to measure your glucose levels because high blood sugar can contribute to this condition. We'll need to do some wound care management, potentially with traction, splints, and other methods. An examination of your foot is necessary, and we may need to debride any wounds or burns. In some cases, surgery to remove infected tissue may be required, so an excision procedure may need to be scheduled as well.","Based on your symptoms, it's possible that you may have Osteomyelitis, which is a bone infection. The fact that you're experiencing pain in your foot and can't put pressure on it suggests that there might be an underlying infection or inflammation.

To confirm the diagnosis, I would like to perform an examination of your foot. This will involve a physical exam, as well as possibly some imaging tests such as X-rays or an MRI to rule out other conditions.

Additionally, I may also check for signs of skin infection, swelling, or redness around the affected area. If the diagnosis is confirmed, we can discuss treatment options, which may include antibiotics, wound care management, and possibly even surgery in severe cases.

Let's take a closer look at your foot and run some tests to determine the best course of action.","['Examination_of_foot can_check_disease Osteomyelitis', 'Osteomyelitis need_medical_test Examination_of_foot', 'Foot_or_toe_swelling possible_disease Osteomyelitis', 'Skin_on_leg_or_foot_looks_infected possible_disease Osteomyelitis', 'Osteomyelitis has_symptom Foot_or_toe_swelling', ""Athlete\\'s_foot has_symptom Skin_lesion possible_disease Osteomyelitis"", 'Wound_care_management can_check_disease Osteomyelitis need_medical_test Examination_of_foot', 'Wound_care_management can_check_disease Osteomyelitis has_symptom Foot_or_toe_swelling', 'Injury_of_the_ankle need_medical_test Examination_of_foot can_check_disease Osteomyelitis', ""Athlete\\'s_foot has_symptom Irregular_appearing_nails possible_disease Osteomyelitis""]"
639,"Doctor, I have been experiencing dry eyes and dry mouth lately. I also feel fatigue and joint pain. I did some research and I think I might have Sjogren syndrome.","Based on your symptoms, it is possible that you have Sjogren syndrome. We will need to run some tests to confirm that. We need to perform a complete physical skin exam, a mammogram, examine your feet, and perform other therapeutic procedures on your eyelids, conjunctiva, and cornea. Additionally, we will need to check if there is any need for hip replacement, either total or partial.","Based on your symptoms, it's possible that you might have Sjogren syndrome. However, we need to rule out other conditions that could be causing these symptoms. I recommend conducting a thorough medical examination and some diagnostic tests to confirm the diagnosis.

In particular, I would like to perform a detailed eye exam to assess the dryness of your eyes and look for any signs of inflammation or damage. Additionally, I may order some blood tests to check for certain antibodies that are commonly found in people with Sjogren syndrome.

It's also important to note that joint pain can be caused by many different conditions, so we'll need to consider other possibilities as well. Let's take a step-by-step approach to determine the underlying cause of your symptoms and develop an appropriate treatment plan.","['Joint_pain possible_disease Sjogren_syndrome', 'Sjogren_syndrome has_symptom Joint_pain possible_disease Sjogren_syndrome', 'Sjogren_syndrome has_symptom Joint_pain', 'Sjogren syndrome has symptom Difficulty in swallowing Diminished vision Symptoms of eye Pain in eye Regurgitation Peripheral edema Mouth dryness Spots or clouds in vision Itchiness of eye Ache all over Joint pain Groin pain', 'Sjogren_syndrome has_symptom Mouth_dryness possible_disease Sjogren_syndrome', 'Sjogren_syndrome has_symptom Joint_pain possible_disease Pseudohypoparathyroidism', 'Mouth_dryness possible_disease Sjogren_syndrome', 'Sjogren_syndrome has_symptom Joint_pain possible_disease Connective_tissue_disorder', 'Sjogren_syndrome has_symptom Joint_pain possible_disease Systemic_lupus_erythematosis_(SLE)', 'Sjogren_syndrome has_symptom Joint_pain possible_disease Tendinitis']"
640,"Doctor, I have been experiencing a lot of pain and stiffness in my shoulder, especially when I try to move it. I can't lift anything heavy or even put on my shirt easily. What could be wrong?","Based on your symptoms, it sounds like you may have adhesive capsulitis of the shoulder. To confirm the diagnosis and determine the severity, we will need to conduct some medical tests. These tests include physical therapy exercises, plain x-ray, magnetic resonance imaging, and other non-OR therapeutic procedures on the musculoskeletal system. Additionally, we may need to conduct a bone density scan and other therapeutic procedures on the muscles and tendons to determine the best course of treatment for you.","Based on your symptoms, it's likely that you're experiencing a shoulder-related issue. The pain and stiffness in your shoulder, especially when moving it or performing daily activities like putting on a shirt, could be indicative of various conditions.

Considering the possible diseases associated with your symptoms, I would recommend conducting some tests to determine the underlying cause. We may need to perform radiographic imaging procedures such as X-rays or an MRI to assess any potential injuries or fractures in the shoulder area.

Additionally, we should also explore the possibility of adhesive capsulitis of the shoulder, rotator cuff injury, or dislocation of the shoulder. A thorough physical examination and review of your medical history will help us narrow down the possible causes and develop an effective treatment plan.

In the meantime, I recommend applying ice to the affected area to reduce pain and inflammation, and avoiding any heavy lifting or strenuous activities that may exacerbate the condition. We'll work together to get you back to normal as soon as possible.","['Shoulder_stiffness_or_tightness possible_disease Dislocation_of_the_shoulder', 'Shoulder_stiffness_or_tightness possible_disease Injury_to_the_shoulder', 'Shoulder_stiffness_or_tightness possible_disease Fracture_of_the_shoulder', 'Shoulder_stiffness_or_tightness possible_disease Adhesive_capsulitis_of_the_shoulder', 'Arm_stiffness_or_tightness possible_disease Dislocation_of_the_shoulder', 'Shoulder_stiffness_or_tightness possible_disease Rotator_cuff_injury', 'Stiffness_all_over possible_disease Adhesive_capsulitis_of_the_shoulder', 'Arm_stiffness_or_tightness possible_disease Injury_to_the_shoulder', 'Stiffness_all_over possible_disease Fracture_of_the_shoulder', 'Arm_stiffness_or_tightness possible_disease Fracture_of_the_shoulder']"
641,"Hi doctor, I have been having abdominal pain, fatigue, and jaundice. I think I might have viral hepatitis. What medical tests do I need to confirm this?","Based on your symptoms, I would recommend that you undergo a set of medical tests that include hematologic tests, complete blood count (CBC), complete physical skin exam performed (ML), lipid panel, ultrasonography (ultrasound), other diagnostic procedures (interview; evaluation; consultation), and mental health counseling to confirm the diagnosis of viral hepatitis.","Based on your symptoms of abdominal pain, fatigue, and jaundice, it's possible that you may have a liver-related issue, including viral hepatitis. To confirm the diagnosis, we'll need to run some tests.

I recommend conducting a complete blood count (CBC) to check for any abnormalities in your blood cells, as well as a liver function test (LFT) to assess the health of your liver. Additionally, we should perform a viral hepatitis panel, including tests for Hepatitis A, B, and C, to determine if you have an active infection.

We may also consider conducting imaging tests such as an ultrasound or CT scan to evaluate the liver and surrounding organs. Depending on the results, further testing or specialist consultation may be necessary.

Let's get these tests done to determine the underlying cause of your symptoms and develop an appropriate treatment plan.",[]
642,"Hi doctor, I have been experiencing difficulty swallowing and snoring while sleeping. I also have noticed enlarged tonsils at the back of my throat. ","From your symptoms, it seems that you might be suffering from tonsillar hypertrophy. In order to confirm the diagnosis and determine the severity, I recommend a detailed evaluation, which includes a physical examination, ophthalmologic and otologic diagnosis, and other diagnostic procedures. If required, an excision or Removal of the tonsils by tonsillectomy and/or adenoidectomy or other therapeutic procedures on the nose, mouth, and pharynx may be undertaken. Additionally, a tracheoscopy, laryngoscopy with biopsy, and ophthalmic examination may be recommended based on your diagnosis.","Based on your symptoms of difficulty swallowing and snoring while sleeping, along with enlarged tonsils at the back of your throat, it's possible that you may have Tonsillar Hypertrophy or Peritonsillar Abscess. We'll need to conduct further examination and tests to determine the underlying cause of your symptoms.

I recommend a thorough physical examination, including an inspection of your tonsils and throat, as well as a review of your medical history. Additionally, we may need to perform some diagnostic tests such as a sleep study to assess your snoring and sleeping patterns, and possibly a CT or MRI scan to rule out any other potential causes.

It's essential to identify the underlying cause of your symptoms to provide appropriate treatment and prevent any complications. Let's schedule a follow-up appointment to discuss the results of your tests and determine the best course of action for your care.","['Difficulty_in_swallowing possible_disease Tonsillar_hypertrophy has_symptom Swollen_or_red_tonsils', 'Difficulty_in_swallowing possible_disease Peritonsillar_abscess has_symptom Swollen_or_red_tonsils', 'Difficulty in swallowing possible disease Vocal cord polyp Cellulitis or abscess of mouth Foreign body in the gastrointestinal tract Hashimoto thyroiditis Hyperkalemia Achalasia Esophageal cancer Gastroesophageal reflux disease (GERD) Hiatal hernia Polymyalgia rheumatica Thyroid disease Pharyngitis Anemia due to malignancy Esophageal varices Parathyroid adenoma Wilson disease Peritonsillar abscess Head and neck cancer Goiter Scarlet fever Foreign body in the throat Whooping cough Obstructive sleep apnea (OSA) Abscess of the pharynx Connective tissue disorder Autonomic nervous system disorder Amyotrophic lateral sclerosis (ALS) Diabetes insipidus Thyroid nodule Jaw disorder Thyroid cancer Esophagitis Down syndrome Sialoadenitis Erythema multiforme Zenker diverticulum Stricture of the esophagus Strep throat Sjogren syndrome Tonsillar hypertrophy Stomach cancer Laryngitis Mucositis', 'Swollen or red tonsils possible disease Conductive hearing loss Peritonsillar abscess Eustachian tube dysfunction (ear disorder) Tonsillar hypertrophy Tonsillitis']"
643,"Doctor, I have been experiencing frequent stomach pain, nausea and vomiting. I think I might have gastritis.","In order to confirm whether you have gastritis or not, I would like to recommend a few medical tests. We need to conduct Hematologic tests (Blood test), Complete blood count (Cbc), Urinalysis, Intravenous fluid replacement, Glucose measurement (Glucose level), Kidney function tests (Kidney function test), and Electrolytes panel. Can we go ahead with these tests?","Based on your symptoms, it's possible that you may have gastritis. The frequent stomach pain, nausea, and vomiting are all consistent with this diagnosis. However, to confirm the diagnosis and rule out other potential causes, I would like to run some tests.

I recommend a complete blood count (CBC) and hematologic tests (blood test) to check for any underlying conditions that may be contributing to your symptoms. These tests will help us determine if there's any inflammation or infection in your stomach, which could be causing your gastritis.

In the meantime, I would like to prescribe some medications to help manage your symptoms and reduce your discomfort. We can discuss further treatment options once we have the test results back.

Please let me know if you have any questions or concerns.","['Sharp_abdominal_pain possible_disease Gastritis has_symptom Vomiting', 'Vomiting possible_disease Gastritis', 'Sharp_abdominal_pain possible_disease Gastritis has_symptom Nausea', 'Gastritis has_symptom Sharp_abdominal_pain possible_disease Persistent_vomiting_of_unknown_cause', 'Sharp_abdominal_pain possible_disease Gastritis', 'Gastritis has_symptom Nausea', 'Gastritis has_symptom Vomiting', 'Upper_abdominal_pain possible_disease Gastritis', 'Sharp_abdominal_pain possible_disease Gastritis need_medical_test Complete_blood_count_(Cbc)', 'Sharp_abdominal_pain possible_disease Gastritis need_medical_test Hematologic_tests_(Blood_test)']"
644,"Doctor, I'm having some concerns about a mole on my back. It has grown in size and changed in shape over the past few months.","Based on your symptoms, it's important that we perform a complete physical skin exam to check for any signs of skin cancer. We will also need to perform a biopsy to determine if any cancerous cells are present. Depending on the results of the biopsy, we may need to do an excision or other therapeutic procedures, as well as wound care management. Additional diagnostic procedures on the skin and subcutaneous tissue may also be necessary.","Based on your description, it's concerning that the mole has grown in size and changed shape over the past few months. To rule out any potential skin cancers, such as melanoma, I would recommend a thorough examination and biopsy of the mole. We may need to perform a dermatoscopy, which is a specialized magnifying glass exam, or even an excisional biopsy to remove the mole and examine it further under a microscope. This will help us determine if the mole is cancerous or benign.

Let's schedule an appointment for a thorough examination and discuss the next steps in more detail.",['Back mass or lump possible disease Spondylitis Pilonidal cyst Fracture of the rib Lipoma Sebaceous cyst Melanoma']
645,"Doctor, I have been experiencing joint pain and swelling, along with a rash and fever. My last strep throat infection was not treated properly and I fear I might have developed Rheumatic fever.","It is possible, we need to confirm it. I suggest getting an echocardiography, an electrocardiogram, and a complete physical skin exam performed. We also need to do ultrasonography, and mental health counseling to evaluate any emotional strain. However, a corneal transplant and Transurethral resection of the prostate (TURP) are not required for Rheumatic fever. Let's schedule these tests and discuss the results in our next appointment.","Based on your symptoms, it's possible that you may have developed Rheumatic fever due to the untreated strep throat infection. The joint pain and swelling, rash, and fever are all consistent with this diagnosis. To confirm, we'll need to run some tests, including a complete blood count (CBC) and an erythrocyte sedimentation rate (ESR) to check for inflammation. We may also perform an electrocardiogram (ECG) to rule out any heart complications.

In the meantime, I'll prescribe you with Amoxicillin to treat the underlying strep throat infection and prevent further complications. We'll need to monitor your condition closely to ensure that the treatment is effective and adjust as needed.","['Strep_throat need_medication Amoxicillin possible_cure_disease Rheumatic_fever', 'Shoulder_swelling possible_disease Rheumatic_fever', 'Rheumatic_fever has_symptom Joint_stiffness_or_tightness possible_disease Typhoid_fever', 'Rheumatic_fever has_symptom Joint_stiffness_or_tightness possible_disease Sporotrichosis', 'Amoxicillin possible_cure_disease Rheumatic_fever', 'Rheumatic_fever has_symptom Joint_stiffness_or_tightness', 'Nailbiting possible_disease Rheumatic_fever', 'Rheumatic_fever has_symptom Joint_stiffness_or_tightness possible_disease Patau_syndrome', 'Rheumatic_fever has_symptom Joint_stiffness_or_tightness possible_disease Carcinoid_syndrome', 'Rheumatic fever has symptom Knee lump or mass Itchiness of eye Shoulder swelling Joint stiffness or tightness Eye strain Excessive growth Nailbiting Pelvic pressure Vulvar sore Loss of sex drive Neck cramps or spasms Bedwetting']"
646,"Doctor, I have been experiencing recurrent mouth ulcers that are really painful. I looked it up on the internet and I think I may have aphthous ulcers. What do you think?","Based on your symptoms, it does sound like you may have aphthous ulcers. However, to confirm the diagnosis, we would need to perform a biopsy. We would also need to conduct an interview and evaluation to determine the cause and potential treatment options.","Based on your symptoms of recurrent mouth ulcers that are painful, it's possible that you may have aphthous ulcers. However, to confirm the diagnosis, I would like to examine your mouth and take a thorough medical history. We should also rule out other potential causes of mouth pain, such as toothaches or head and neck cancer. Let's schedule an appointment for a comprehensive evaluation and discussion of treatment options.","['Mouth_pain possible_disease Aphthous_ulcer', 'Mouth_ulcer possible_disease Aphthous_ulcer', 'Aphthous_ulcer has_symptom Mouth_pain', 'Fever possible_disease Aphthous_ulcer has_symptom Mouth_pain', 'Aphthous_ulcer has_symptom Mouth_ulcer', 'Head_and_neck_cancer has_symptom Mouth_pain possible_disease Aphthous_ulcer', 'Toothache possible_disease Aphthous_ulcer', 'Fever possible_disease Aphthous_ulcer has_symptom Mouth_ulcer', 'Open_wound_of_the_mouth has_symptom Mouth_ulcer possible_disease Aphthous_ulcer', 'Aphthous ulcer has symptom Sore throat Cough Headache Toothache Mouth ulcer Fever Tongue lesions Ache all over Skin rash Swollen tongue Lip sore Mouth pain']"
