ID,Question,GT_Answer,SKnowGPT,Ranked_KG_output,output1_precision,output1_recall,output1_f1
79,what time should take memantine,"Memantine comes as a tablet, a solution (liquid), and an extended-release (long-acting) capsule to take by mouth. The solution and tablet are usually taken once or twice a day with or without food. The capsule is taken once a day with or without food.","Memantine should be taken exactly as directed, preferably at the same time(s) every day. If you miss a dose, take it as soon as you remember unless it's close to the next dose, in which case you should skip the missed dose. Memantine is typically taken once or twice a day, depending on whether you're taking an extended-release capsule or not. Always follow the directions on your prescription label and inform your doctor if you have any health conditions like kidney or liver disease, seizures, or a urinary tract infection.","['Memantine  has instruction  take exactly as directed  take missed dose as soon as remembered  skip missed dose if close to next dose  follow directions on prescription label  do not stop without talking to doctor  do not take double dose  inform doctor if pregnant or breastfeeding  inform doctor before surgery  swallow extended release capsules whole  take at the same time(s) every day  continue taking even if feeling well  do not save mixture of capsule contents with applesauce  measure dose using oral syringe  inform doctor of urinary tract infection  inform doctor of seizures  inform doctor of kidney or liver disease  call doctor if missed doses for several days', 'Memantine  has usage  taken by mouth  taken once or twice a day  taken once a day for extended release capsule', 'Memantine  has mechanism  decreases abnormal activity in the brain', 'Memantine  has storage instruction  keep out of reach of children  store at room temperature  keep in original container', 'Memantine  has emergency instruction  call poison control for overdose  call emergency services for severe symptoms', 'Memantine  has disposal instruction  do not flush down toilet  use medicine take back program  keep medication out of sight of children', ""Memantine  possible cure disease  Alzheimer's disease  improves ability to think and remember  slows loss of abilities in Alzheimer's patients"", 'Memantine  has form  tablet  solution  extended release capsule', 'Memantine  has side effect  headache  nausea  vomiting  cough  constipation  diarrhea  depression  restlessness  dizziness  weight gain  confusion  agitation  weakness  unsteadiness  sleepiness  lack of energy  loss of consciousness  slowed heartbeat  aggression  double vision  pain anywhere in body  slowed movements  spinning sensation', 'Memantine  belongs to class  NMDA receptor antagonists']",0.751960277557373,0.8507888317108154,0.798327624797821
80,what is the purpose or desired effect of aspirin,"Prescription aspirin is used to relieve the symptoms of rheumatoid arthritis (arthritis caused by swelling of the lining of the joints), osteoarthritis (arthritis caused by breakdown of the lining of the joints), systemic lupus erythematosus (condition in which the immune system attacks the joints and organs and causes pain and swelling) and certain other rheumatologic conditions (conditions in which the immune system attacks parts of the body). Nonprescription aspirin is used to reduce fever and to relieve mild to moderate pain from headaches, menstrual periods, arthritis, colds, toothaches, and muscle aches. Nonprescription aspirin is also used to prevent heart attacks in people who have had a heart attack in the past or who have angina (chest pain that occurs when the heart does not get enough oxygen). Nonprescription aspirin is also used to reduce the risk of death in people who are experiencing or who have recently experienced a heart attack. Nonprescription aspirin is also used to prevent ischemic strokes (strokes that occur when a blood clot blocks the flow of blood to the brain) or mini-strokes (strokes that occur when the flow of blood to the brain is blocked for a short time) in people who have had this type of stroke or mini-stroke in the past. Aspirin will not prevent hemorrhagic strokes (strokes caused by bleeding in the brain). Aspirin is in a group of medications called salicylates. It works by stopping the production of certain natural substances that cause fever, pain, swelling, and blood clots.","Aspirin, also known as Acetylsalicylic acid, is used to alleviate mild to moderate pain, reduce fever, and stop the production of substances that cause fever, pain, swelling, and blood clots. Its common uses include relieving pain from headaches, muscle aches, menstrual periods, toothaches, angina, and reducing fever and inflammation in conditions like rheumatoid arthritis, osteoarthritis, and systemic lupus erythematosus. Aspirin can also help prevent heart attacks, ischemic strokes, and mini-strokes when taken as directed by a healthcare professional. It is important to follow the directions on the package or prescription label and take aspirin exactly as directed, without doubling up on missed doses or taking more than 81 mg after 20 weeks of pregnancy. Common side effects include nausea, vomiting, stomach pain, and heartburn. Aspirin belongs to the class of medications called salicylates and can cause Reye's syndrome in children and teenagers, so it should be used with caution in those populations.","['Aspirin  has mechanism  stops production of substances that cause fever pain swelling and blood clots', 'Aspirin  has serious side effect  rash  hives  hoarseness  swelling of eyes face lips tongue or throat  wheezing or difficulty breathing  fast heartbeat  fast breathing  cold clammy skin  ringing in the ears  loss of hearing  bloody vomit  vomit that looks like coffee grounds  bright red blood in stools  black or tarry stools', 'Aspirin  possible cure disease  mild to moderate pain from headaches  mild to moderate pain from muscle aches  mild to moderate pain from menstrual periods  mild to moderate pain from toothaches  angina  fever  rheumatoid arthritis  osteoarthritis  systemic lupus erythematosus  heart attacks  ischemic strokes  mini strokes', 'Aspirin  has usage  taken by mouth  taken two or more times a day (prescription)  taken once a day to lower risk of heart attack or stroke (nonprescription)  taken every 4 to 6 hours as needed for fever or pain (nonprescription)', 'Aspirin  has side effect  nausea  vomiting  stomach pain  heartburn', 'Aspirin  has instruction  follow directions on package or prescription label  take exactly as directed  do not take double dose for missed dose  skip missed dose if almost time for next dose', 'Aspirin  belongs to class  salicylates', 'Aspirin  has information  available in combination with other medications  brand names include Acuprin Anacin Bayer Aspirin Ecotrin  other names include Acetylsalicylic acid ASA', ""Aspirin  has caution  may cause Reye's syndrome in children and teenagers"", 'Aspirin  has warning  do not take doses greater than 81 mg around or after 20 weeks of pregnancy']",0.8033035397529602,0.8339989185333252,0.8183635473251343
81,topiramate?,Topiramate is used alone or with other medications to treat certain types of seizures including primary generalized tonic-clonic seizures (formerly known as a grand mal seizure; seizure that involves the entire body) and partial onset seizures (seizures that involve only one part of the brain). Topiramate is also used with other medications to control seizures in people who have Lennox-Gastaut syndrome (a disorder that causes seizures and developmental delays). Topiramate is also used to prevent migraine headaches but not to relieve the pain of migraine headaches when they occur. Topiramate is in a class of medications called anticonvulsants. It works by decreasing abnormal excitement in the brain.,"Topiramate is a medication that comes in different forms, such as tablets, solutions, extended-release capsules, and sprinkle capsules. It decreases abnormal excitement in the brain and is used to treat various conditions like migraine headaches, partial onset seizures, primary generalized tonic clonic seizures, Lennox Gastaut syndrome, alcohol dependence, binge eating disorder, and essential tremors.

Possible side effects of Topiramate include rash, shortness of breath, uncontrollable shaking, nervousness, headache, nausea, vomiting, muscle pain, chest pain, constipation, loss of appetite, blurred vision, excessive tiredness, stomach pain, drowsiness, diarrhea, fever, confusion, weakness, dry mouth, weight loss, difficulty urinating, leg pain, memory problems, eye pain, back pain, unusual bleeding, loss of coordination, double vision, numbness, nosebleed, burning or tingling in hands or feet, slowed reactions, uncontrollable eye movements, change in ability to taste food, bone pain, missed menstrual periods, excessive menstrual bleeding, loss of vision, eye redness, worsening of seizures, pounding or irregular heartbeat, intense back pain, and bruising.

Topiramate should be taken by mouth, either once or twice a day, depending on the form prescribed. It is essential to keep all appointments with your doctor while taking Topiramate, and bring a list of medications to each visit. In case of overdose or severe symptoms, contact poison control or emergency services immediately. Store Topiramate in its original container, out of reach of children, at room temperature, and dispose of unused solution after 60 days.

It is important to note that Topiramate will not cure any condition; it only helps manage symptoms. Make sure to discuss this medication's potential side effects, risks, and benefits with your healthcare provider before starting the treatment.","['Topiramate  has brand name  Eprontia  Qudexy XR  Topamax  Trokendi XR', 'Topiramate  has mechanism  decreases abnormal excitement in the brain', 'Topiramate  has form  tablet  solution  extended release capsule  sprinkle capsule', 'Topiramate  has emergency instruction  call poison control for overdose  call emergency services for severe symptoms', 'Topiramate  has storage instruction  keep out of reach of children  store at room temperature  do not flush down toilet  keep in original container  dispose of unused solution after 60 days', 'Topiramate  has information  keep all appointments with doctor  may be used for alcohol dependence  may be used for binge eating disorder  may be used for essential tremors  bring list of medications to doctor', 'Topiramate  possible cure disease  migraine headaches  partial onset seizures  primary generalized tonic clonic seizures  Lennox Gastaut syndrome', 'Topiramate  has side effect  rash  shortness of breath  uncontrollable shaking  nervousness  headache  nausea  vomiting  muscle pain  chest pain  constipation  loss of appetite  blurred vision  excessive tiredness  stomach pain  drowsiness  diarrhea  fever  confusion  weakness  dry mouth  weight loss  difficulty urinating  leg pain  memory problems  eye pain  back pain  unusual bleeding  loss of coordination  double vision  numbness  nosebleed  burning or tingling in hands or feet  slowed reactions  uncontrollable eye movements  change in ability to taste food  bone pain  missed menstrual periods  excessive menstrual bleeding  loss of vision  eye redness  worsening of seizures  pounding or irregular heartbeat  intense back pain  bruising', 'Topiramate  has usage  taken by mouth  taken once or twice a day  taken once a day for extended release capsules', 'Topiramate  has warning  will not cure condition']",0.7614108324050903,0.8358843922615051,0.7969114184379578
82,levodopa carbidopa what will these drugs do to me if i take alcohol,Alcohol can make the side effects from levodopa and carbidopa worse.,"Taking alcohol while on Levodopa-Carbidopa therapy may enhance the side effects of these drugs. Levodopa is converted to dopamine in the brain, and Carbidopa prevents Levodopa from being broken down before reaching the brain. Alcohol might amplify this effect leading to increased dizziness, drowsiness, or low blood pressure. However, everyone's reaction to alcohol can vary, so it's essential to consult your healthcare provider for personalized advice on medication use and alcohol consumption.","['Carbidopa  has mechanism  prevents levodopa from being broken down before reaching the brain', 'Levodopa  has mechanism  converted to dopamine in the brain']",0.8063733577728271,0.8543992638587952,0.8296918869018555
83,how long should wait to take another medicine after i take azithromycin,"if you are taking antacids containing aluminum hydroxide or magnesium hydroxide (Maalox, Mylanta, Tums, others), you will need to allow some time to pass between when you take a dose of these antacids and when you take a dose of azithromycin tablets or liquid. Ask your doctor or pharmacist how many hours before or after you take azithromycin you may take these medications. The extended-release suspension may be taken at any time with antacids.","Based on the provided information, there is no specific time you need to wait to take another medicine after taking azithromycin. However, it's crucial to follow the instructions on your prescription label and take azithromycin exactly as directed. If you're taking other medications, inform your doctor to avoid potential drug interactions. Also, if you experience severe side effects or an overdose, seek emergency medical help immediately.","['Azithromycin  has instruction  take exactly as directed  follow directions on prescription label  take until prescription is finished  shake liquid well before each use  use a dosing spoon or oral syringe to measure medication  mix powder with water before taking  use extended release suspension within 12 hours after preparation  call doctor if vomiting occurs within an hour after taking', 'Azithromycin  has storage instruction  dispose of unneeded medications properly  store at room temperature  discard unused suspension after 10 days  do not refrigerate or freeze extended release suspension', 'Azithromycin  has usage  taken by mouth  taken once a day for 1 5 days  taken once weekly for prevention of MAC infection  taken on an empty stomach as a one time dose', 'Azithromycin  has caution  inform doctor of other medications being taken  inform doctor if pregnant or breastfeeding  skipping doses may lead to antibiotic resistance  tell doctor if allergic to azithromycin or other antibiotics  allow time between antacids and azithromycin  not for patients with liver problems  not for patients with prolonged QT interval', 'Azithromycin  has form  tablet  suspension  extended release suspension', 'Azithromycin  has warning  do not stop taking unless severe side effects occur', 'Azithromycin  has emergency instruction  call poison control in case of overdose', 'Azithromycin  belongs to class  macrolide antibiotics', 'Azithromycin  has severe side effect  difficulty breathing  fainting  yellowing of skin or eyes  dizziness  fast or irregular heartbeat  rash with fever  blisters or peeling skin  severe diarrhea  unusual bleeding or bruising  extreme tiredness', 'Azithromycin  has brand name  Zithromax  Zithromax Single Dose Packets  Zithromax Tri Paks  Zithromax Z Paks  Zmax']",0.7794729471206665,0.8337199687957764,0.8056843876838684
84,what time of day to take aripiprazole,"Aripiprazole comes as a tablet, a solution (liquid), and an orally disintegrating tablet (tablet that dissolves quickly in the mouth) to take by mouth. It is usually taken once a day with or without food. Take aripiprazole at around the same time every day.","Aripiprazole is typically taken once a day, so it's best to establish a regular schedule. You could take it in the morning or evening, but try to choose a time that you can consistently adhere to. If you forget to take a dose, take it as soon as you remember, unless it's close to the time for your next dose. Do not take a double dose to make up for a missed one. Always follow the instructions provided by your doctor or pharmacist.","['Aripiprazole  has instruction  take exactly as directed  take missed dose as soon as remembered  do not take double dose for missed dose  follow directions on prescription label  keep all appointments with doctor  take at around the same time every day  do not divide crush or chew tablets', 'Aripiprazole  has usage  taken by mouth  taken once a day', 'Aripiprazole  has special precaution  monitor for side effects  inform doctor if pregnant or breastfeeding  keep a list of all medications taken  inform doctor if allergic  inform doctor of all medications taken  avoid extreme heat during exercise  consult doctor if experiencing severe side effects', 'Aripiprazole  has caution  may cause drowsiness  do not drink alcohol while taking', 'Aripiprazole  has warning  increased chance of death in older adults with dementia  not approved for behavior problems in dementia  increased risk of suicidal thoughts in young adults', 'Aripiprazole  belongs to class  atypical antipsychotics', 'Aripiprazole  has disposal instruction  do not flush down toilet  use medicine take back program', 'Aripiprazole  has storage instruction  keep out of reach of children  store at room temperature', 'Aripiprazole  has mechanism  changes activity of natural substances in the brain', 'Aripiprazole  has risk  may cause hyperglycemia  may cause gambling problems  may cause intense urges or behaviors']",0.7681970000267029,0.837967038154602,0.8015667200088501
85,what are some side effects nicoderm,"Nicotine skin patches may cause side effects. Tell your doctor if any of these symptoms are severe or do not go away:

dizziness
headache
nausea
vomiting
diarrhea
redness or swelling at the patch site
If you experience any of the following symptoms, call your doctor immediately:

severe rash or swelling
seizures
abnormal heartbeat or rhythm
difficulty breathing","Some possible side effects of the Nicoderm nicotine patch include headaches, nausea, vomiting, diarrhea, dizziness, redness or swelling at the patch site. In rare cases, it can cause difficulty breathing, seizures, severe rash or swelling, or abnormal heartbeat or rhythm. If you're using Nicoderm, do not use more or less than prescribed, do not wear two patches at once, and avoid smoking or using other nicotine products while using the patch. In case of overdose, call poison control immediately. If you have any severe side effects, seek emergency medical help right away.","['Nicotine Transdermal Patch  has side effect  headache  nausea  vomiting  diarrhea  dizziness  redness or swelling at the patch site', 'Nicotine Transdermal Patch  has severe side effect  difficulty breathing  seizures  severe rash or swelling  abnormal heartbeat or rhythm', 'Nicotine Transdermal Patch  has warning  do not use more or less than prescribed  do not wear two patches at once', 'Nicotine Transdermal Patch  has emergency instruction  call poison control helpline in case of overdose', 'Nicotine Transdermal Patch  has caution  switch to lower strength patch after 2 weeks  do not smoke or use other nicotine products while using', 'Nicotine Transdermal Patch  has information  keep a written list of all medications  do not let anyone else use your medication', 'Nicotine Transdermal Patch  has instruction  skip missed dose if close to next dose  follow directions on prescription label  apply missed dose as soon as remembered  apply to clean dry hairless area of skin  wash hands after applying', 'Nicotine Transdermal Patch  has disposal instruction  use medicine take back program for disposal  do not flush down the toilet', 'Clonidine Transdermal Patch  has side effect  rash  hives  hoarseness  difficulty breathing  nervousness  headache  constipation  difficulty sleeping  tiredness  dry mouth  redness at application site  burning at application site  swelling at application site', 'Nicotine Transdermal Patch  has brand name  Nicoderm®CQ Patch  Nicotrol®Patch']",0.7762432098388672,0.8332782983779907,0.803750216960907
86,"can a patient stop using enalapril if the condition ""stabilize?""",Enalapril controls high blood pressure and heart failure but does not cure them. Continue to take enalapril even if you feel well. Do not stop taking enalapril without talking to your doctor.,"Yes, you may be able to stop using Enalapril if your condition stabilizes, but it's important to consult with your doctor before making any changes. Suddenly stopping the medication could lead to complications, especially if you have high blood pressure or heart failure. Your doctor can provide guidance based on your specific situation and health history.","['Enalapril  has warning  do not take if pregnant  do not take with valsartan and sacubitril  do not take with aliskiren if diabetic', 'Enalapril  has instruction  take exactly as directed  take missed dose as soon as remembered  skip missed dose if close to next dose  do not take double dose for missed dose  follow directions on prescription label  do not stop without talking to doctor  take around the same time(s) every day', 'Enalapril  has caution  may harm the fetus if taken during pregnancy  discuss all medications with doctor before starting  avoid certain medications like NSAIDs without consulting doctor', 'Enalapril  possible cure disease  high blood pressure  heart failure  kidney disease related to diabetes', 'Enalapril  has emergency instruction  call poison control for overdose  call emergency services for severe symptoms', 'Enalapril  has information  do not let anyone else take your medication  keep a list of all medications taken  keep all appointments with doctor and laboratory  blood pressure should be checked regularly  controls high blood pressure and heart failure but does not cure them  lifestyle changes can help control blood pressure', 'Enalapril  has serious side effect  swelling of face throat tongue lips eyes hands feet ankles or lower legs  hoarseness  difficulty breathing or swallowing  lightheadedness  fainting  yellowing of skin or eyes  fever sore throat chills and other signs of infection', 'Enalapril  belongs to class  angiotensin converting enzyme (ACE) inhibitors', 'Enalapril  has usage  taken by mouth  taken once or twice a day', 'Enalapril  has disposal instruction  do not flush down toilet  use medicine take back program for disposal']",0.7843066453933716,0.8978955745697021,0.8372661471366882
87,rosuvastatin calcium what are the side effects,"Rosuvastatin may cause side effects. Tell your doctor if any of these symptoms are severe or do not go away:

constipation
stomach pain
dizziness
difficulty falling asleep or staying asleep
depression
joint pain
headache
memory loss or forgetfulness
confusion
Some side effects can be serious. If you experience any of the following symptoms, call your doctor immediately or get emergency medical help:

:

muscle pain, tenderness, or weakness
lack of energy
fever
chest pain
yellowing of the skin or eyes
dark colored urine
pain in the upper right part of the abdomen
nausea
extreme tiredness
weakness
unusual bleeding or bruising
loss of appetite
flu-like symptoms
rash
hives
itching
difficulty breathing or swallowing
swelling of the face, throat, tongue, lips, eyes, hands, feet, ankles, or lower legs
hoarseness
Rosuvastatin may cause other side effects. Call your doctor if you have any unusual problems while taking this medication.","Rosuvastatin can have side effects such as headache, constipation, difficulty sleeping, stomach pain, depression, dizziness, confusion, joint pain, memory loss, rash, hoarseness, difficulty breathing, nausea, muscle pain, swelling of face or throat, loss of appetite, yellowing of skin or eyes, dark urine, fever, extreme tiredness, flu-like symptoms, lack of energy, unusual bleeding, and pain in the upper right abdomen. If you experience severe side effects, inform your doctor immediately. It's crucial to follow dosage instructions carefully and discuss any concerns with your healthcare provider.","['Rosuvastatin  has serious side effect  rash  hoarseness  difficulty breathing  nausea  muscle pain  swelling of face or throat  loss of appetite  yellowing of skin or eyes  dark urine  fever  extreme tiredness  flu like symptoms  lack of energy  unusual bleeding  pain in upper right abdomen', 'Rosuvastatin  has side effect  headache  constipation  difficulty sleeping  stomach pain  depression  dizziness  confusion  joint pain  memory loss', 'Rosuvastatin  has caution  inform doctor if pregnant or breastfeeding  inform doctor if having surgery  take aluminum and magnesium hydroxide antacids at least 2 hours after  monitor liver function  avoid if liver disease is present  alcohol can increase risk of side effects', 'Rosuvastatin  has information  dispose of unneeded medications properly  call poison control in case of overdose  keep out of reach of children  keep a list of all medications  store at room temperature  do not flush down toilet', 'Rosuvastatin  possible cure disease  reduce risk of heart attack  reduce risk of stroke  decrease chance of heart surgery  decrease LDL cholesterol  decrease triglycerides  increase HDL cholesterol  decrease cholesterol in familial heterozygous hypercholesterolemia  decrease cholesterol in familial homozygous hypercholesterolemia', 'Rosuvastatin  has mechanism  slows production of cholesterol in the body', 'Rosuvastatin  has instruction  take exactly as directed  take missed dose as soon as remembered  skip missed dose if close to next dose  follow directions on prescription label  do not take double dose  take at around the same time every day  do not take more or less than prescribed  swallow tablets whole  continue taking even if feeling well  swallow capsules whole  do not save mixture for later use', 'Rosuvastatin  has warning  do not stop without talking to doctor', 'Rosuvastatin  belongs to class  HMG CoA reductase inhibitors', 'Rosuvastatin  has usage  taken by mouth  taken once a day  consult doctor for other uses  dietary instructions to follow a low fat low cholesterol diet  follow exercise recommendations']",0.7838377356529236,0.8300122022628784,0.8062644600868225
88,what are iron injections,Iron sucrose injection is used treat iron-deficiency anemia (a lower than normal number of red blood cells due to too little iron) in people with chronic kidney disease (damage to the kidneys which may worsen over time and may cause the kidneys to stop working). Iron sucrose injection is in a class of medications called iron replacement products. It works by replenishing iron stores so that the body can make more red blood cells.,"Iron injections, specifically Iron Sucrose Injection (Venofer®), are a type of iron replacement product used to treat conditions like iron deficiency anemia and chronic kidney disease. They work by replenishing iron stores in your body. The injection is given intravenously, slowly over a period of 2 to 5 minutes or infused over 15 minutes to 4 hours. Iron sucrose injections can have side effects including rash, hives, itching, hoarseness, shortness of breath, headache, nausea, vomiting, and many others. Always inform your doctor about any allergies to iron injections, and call poison control in case of overdose. It's important to keep all appointments with your doctor and report serious side effects to the FDA. Your doctor will determine the frequency and total doses, and monitor you for at least 30 minutes after the injection.","['Iron Sucrose Injection  has other name  Iron Saccharate  Iron Sucron Complex', 'Iron Sucrose Injection  belongs to class  iron replacement products', 'Iron Sucrose Injection  possible cure disease  iron deficiency anemia  chronic kidney disease', 'Iron Sucrose Injection  has mechanism  replenishes iron stores', 'Iron Sucrose Injection  has instruction  call poison control in case of overdose  keep a list of all medications  keep all appointments with doctor  inform doctor if pregnant or breastfeeding  continue normal diet unless advised otherwise  report serious side effects to FDA  inform doctor about other medications  doctor determines frequency and total doses  doctor will monitor for at least 30 minutes after injection  call doctor if severe reaction occurs  tell doctor about allergies to iron injections  call doctor if appointment missed', 'Iron Sucrose Injection  has usage  injected intravenously  injected over 2 to 5 minutes  infused slowly over 15 minutes to 4 hours', 'Iron Sucrose Injection  has brand name  Venofer®', 'Iron Sucrose Injection  has warning  may cause severe or life threatening reactions', 'Iron Sucrose Injection  has side effect  rash  hives  itching  hoarseness  shortness of breath  headache  nausea  vomiting  chest pain  constipation  lightheadedness  fainting  slow heartbeat  swelling of hands feet ankles or lower legs  stomach pain  dizziness  seizures  fever  cold clammy skin  loss of consciousness  muscle cramps  difficulty swallowing or breathing  swelling of face throat tongue lips or eyes  rapid weak pulse  joint or muscle pain  pain burning numbness or tingling in hands or feet  arm leg or back pain  loss of energy  changes in taste  ear pain  pain redness or swelling in joints  soreness redness or burning at injection site', 'Iron Sucrose Injection  has form  solution']",0.7615807056427002,0.8445218205451965,0.8009097576141357
89,when taking plavix and xarelto blood thinners is it safe to take dilaudid for pain,"Tell your doctor and pharmacist if you are taking anagrelide (Agrylin); aspirin and other nonsteroidal anti-inflammatory drugs (NSAIDs) such as ibuprofen (Advil, Motrin, others), indomethacin (Indocin, Tivorbex), ketoprofen, and naproxen (Aleve, Anaprox, others); cilostazol (Pletal); clopidogrel (Plavix); dipyridamole (Persantine); eptifibatide (Integrilin); heparin; prasugrel (Effient); ticagrelor (Brilinta); ticlopidine; tirofiban (Aggrastat), and warfarin (Coumadin, Jantoven). If you experience any of the following symptoms, call your doctor immediately: back pain, muscle weakness, numbness or tingling (especially in your legs), loss of control of your bowels or bladder, or inability to move your legs.","I am an AI language model and not a doctor, but I can provide some general information on this topic. It's generally important to consult with a healthcare professional before combining different medications, especially blood thinners like Plavix (clopidogrel) and Xarelto (rivaroxaban), and painkillers like Dilaudid (hydromorphone). 

Combining these types of drugs can increase the risk of bleeding due to their additive effects on blood thinning. However, I do not have specific information about your medical history, potential allergies, or current health status, which are all crucial factors when considering medication combinations. It is always best to consult with a healthcare professional who can provide advice based on comprehensive knowledge of your situation.",[],0.8098214268684387,0.6720162630081177,0.734511137008667
90,symptoms from taking multiple doses of lasix 40 mg per dayproblems with taking lasix 40mg twice daily ?,"Furosemide is a strong diuretic ('water pill') and may cause dehydration and electrolyte imbalance. It is important that you take it exactly as told by your doctor. If you experience any of the following symptoms, call your doctor immediately: decreased urination; dry mouth; thirst; nausea; vomiting; weakness; drowsiness; confusion; muscle pain or cramps; or rapid or pounding heartbeats.","Your symptoms like nausea, vomiting, drowsiness, weakness, dry mouth, muscle pain or cramps, and rapid or pounding heartbeats could be side effects of taking multiple doses of Lasix (Furosemide) 40 mg per day. These symptoms can also indicate an overdose. It's important not to take a double dose for a missed one and to inform your doctor about any other medications you're taking. Dehydration and electrolyte imbalance are potential warnings associated with Furosemide. If you have problems taking Lasix 40mg twice daily, consult with your doctor. Do not stop taking the medication without discussing it first.","['Furosemide  has symptom  nausea  vomiting  drowsiness  confusion  weakness  dry mouth  decreased urination  thirst  muscle pain or cramps  rapid or pounding heartbeats  symptoms of overdose include extreme thirst dry mouth dizziness confusion extreme tiredness vomiting stomach cramps', 'Furosemide  has side effect  rash  hives  itching  difficulty breathing or swallowing  headache  constipation  blurred vision  diarrhea  fever  ringing in the ears  loss of hearing  blisters or peeling skin  frequent urination  yellowing of the skin or eyes', 'Furosemide  has instruction  take exactly as directed  take missed dose as soon as remembered  do not take double dose for missed dose  follow directions on prescription label  do not stop taking without talking to doctor  keep all appointments with doctor and laboratory  blood pressure should be checked regularly  inform doctor about other medications being taken  tell doctor if allergic to furosemide or sulfonamide medications  take sucralfate 2 hours before or after furosemide  do not breast feed while taking this medication  inform doctor if pregnant or planning to become pregnant  inform laboratory personnel about taking furosemide before tests  in case of overdose call poison control or emergency services', 'Furosemide  has caution  avoid prolonged exposure to sunlight  may cause dizziness lightheadedness and fainting', 'Furosemide  has warning  may cause dehydration and electrolyte imbalance', 'Furosemide  has usage  taken by mouth  taken once or twice a day  taken daily or on certain days for edema  taken around the same time(s) every day for hypertension', 'Furosemide  has information  keep out of reach of children  may be prescribed for other uses  keep a list of all medications taken  do not flush down the toilet  store at room temperature away from excess heat and moisture  dispose of unused solution after 90 days', 'Furosemide  has mechanism  causes kidneys to get rid of unneeded water and salt', 'Furosemide  belongs to class  diuretics', 'Furosemide  has interaction  may interact with aspirin and NSAIDs  may not be suitable for patients with kidney disease  caution in patients with bladder emptying issues  caution in patients with diabetes gout SLE or liver disease']",0.7814481854438782,0.872301459312439,0.8243791460990906
