ID,Question,GT_Answer,SKnowGPT,Ranked_KG_output,output1_precision,output1_recall,output1_f1
50,what does flomax medication do?,"Tamsulosin is used in men to treat the symptoms of an enlarged prostate (benign prostatic hyperplasia or BPH) which include difficulty urinating (hesitation, dribbling, weak stream, and incomplete bladder emptying), painful urination, and urinary frequency and urgency. Tamsulosin is in a class of medications called alpha blockers. It works by relaxing the muscles in the prostate and bladder so that urine can flow easily.","Flomax, which is branded as Tamsulosin, is used to treat Benign Prostatic Hyperplasia (BPH) in men. It is an Alpha blocker that works by relaxing muscles in the prostate and bladder. Side effects may include dizziness, drowsiness, blurred vision, diarrhea, fainting, lightheadedness, weakness, back pain, runny or stuffy nose, sore throat, cough, fever, chills, or other signs of infection, and difficulty ejaculating. It should not be taken by pregnant women, should be disposed of through a medicine take-back program, and stored at room temperature away from excess heat and moisture.","['Tamsulosin  is branded as  Flomax®', 'Tamsulosin  is used to treat  Benign Prostatic Hyperplasia BPH', 'Tamsulosin  is a type of  Alpha blocker', 'Tamsulosin  may cause  Dizziness  drowsiness  blurred vision  diarrhea  Side effects  fainting  Lightheadedness  weakness  back pain  runny or stuffy nose  sore throat cough fever chills or other signs of infection  difficulty ejaculating', 'Tamsulosin  is only for use in  Men', 'Tamsulosin  works by  Relaxing muscles in the prostate and bladder', 'Tamsulosin  should not be taken by  Pregnant women', 'Tamsulosin  is part of combination product  Jalyn® containing Dutasteride Tamsulosin', 'Tamsulosin  should be disposed of  Through a medicine take back program', 'Tamsulosin  should be stored  At room temperature away from excess heat and moisture']",0.8459793925285339,0.8835599422454834,0.8643613457679749
51,what pills are not compatible with hydrocodone,"Taking certain medications or stopping treatment with certain other medications while you are taking hydrocodone may increase the risk that you will experience breathing problems, sedation, coma, or other serious, life-threatening side effects. Tell your doctor if you are taking, plan to take or plan to stop taking any of the following medications: certain antifungal medications including itraconazole (Onmel, Sporanox), ketoconazole (Extina, Nizoral, Xolegel), and voriconazole (Vfend); benzodiazepines such as alprazolam (Xanax), chlordiazepoxide (Librium), clonazepam (Klonopin), diazepam (Diastat, Valium), estazolam, flurazepam, lorazepam (Ativan), oxazepam, temazepam (Restoril), and triazolam (Halcion); carbamazepine (Carbatrol, Epitol, Equetro, Tegretol, others); cimetidine; clarithromycin (Biaxin, in Prevpac); erythromycin (E.E.S., Erythromycin, others); other narcotic pain medications; medications for mental illness or nausea; certain medications for human immunodeficiency virus (HIV) including ritonavir (Norvir, in Kaletra, in Viekira Pak); muscle relaxants; phenytoin (Dilantin, Phenytek); rifampin (Rifadin, Rimactane, in Rifamate, in Rifater); sedatives; sleeping pills; or tranquilizers.","The provided medical knowledge information does not include any specific pills that are not compatible with hydrocodone. However, it is stated that hydrocodone should not be taken with alcohol, street drugs, or certain medications. It's always important to consult with a healthcare professional before combining any medications.","['Hydrocodone  should not be taken with  alcohol  street drugs  certain medications  medications that cause sedation', 'Hydrocodone  should not be  chewed broken or crushed', 'Hydrocodone  comes as  extended release capsule  extended release tablet', 'Hydrocodone  should be disposed of  through a medicine take back program or flushed if outdated', 'Hydrocodone  requires  regular follow up appointments with doctor', 'Hydrocodone  can be habit forming  especially with prolonged use', 'Hydrocodone  should be taken  exactly as directed by doctor  with plenty of water', 'Hydrocodone  should be stored  out of reach of children', 'Hydrocodone  requires monitoring by  doctor', 'Hydrocodone  may cause  dizziness  slowed or stopped breathing  constipation  lightheadedness  withdrawal symptoms in newborns if taken during pregnancy']",0.8562052249908447,0.7277156710624695,0.7867487668991089
52,how to stop taking trazodone,"Do not stop taking trazodone without talking to your doctor. If you suddenly stop taking trazodone, you may experience withdrawal symptoms such as anxiety, agitation, or difficulty falling asleep or staying asleep. Your doctor will probably decrease your dose gradually.","The information provided does not directly address how to stop taking Trazodone. However, it does mention that specific dosages ensure the effectiveness and safety of medications. Therefore, when stopping Trazodone, it's important to follow your doctor's instructions regarding tapering off the drug to minimize potential withdrawal symptoms, which may include anxiety, memory problems, seizures, and shaking. These symptoms may last several weeks to over 12 months. Always consult with your healthcare provider for personalized medical advice.","['Withdrawal symptoms  may include  anxiety memory problems seizures shaking', 'Withdrawal symptoms  may last  several weeks to more than 12 months', 'Withdrawal symptoms  may occur if  Chlordiazepoxide is stopped suddenly', 'Specific dosages established by doctor  ensures  effectiveness of treatment', 'Specific dosage  ensures  effectiveness of Clotrimazole Vaginal  effectiveness of Dextroamphetamine  effectiveness of Aripiprazole  effectiveness of Azithromycin  effectiveness of Fluticasone and Vilanterol Oral Inhalation  effectiveness of Desonide Topical  effectiveness of Cyclobenzaprine  effectiveness  effectiveness of Amoxicillin and Clavulanic Acid  effectiveness of Pramipexole  effectiveness of Fluoxetine  effectiveness of fentanyl in pain management  effectiveness of Ciprofloxacin and Dexamethasone Otic  effectiveness of medication  effectiveness of Ezetimibe  effectiveness of Benazepril  effectiveness of Human Insulin Injection  effectiveness of Warfarin  Effectiveness of Pyridostigmine  effectiveness of Codeine  effectiveness of Propranolol', 'Specific dosage adjustments  ensure  safety and effectiveness of Rivastigmine  effectiveness of Memantine', 'Specific dosage adjustments  may ensure  safety and effectiveness of Amlodipine', 'Careful dosage  ensures  safety and effectiveness of acetaminophen']",0.8710252046585083,0.9027738571166992,0.8866154551506042
53,how to give insulin,Insulin comes as a solution (liquid) and a suspension (liquid with particles that will settle on standing) to be injected subcutaneously (under the skin). Insulin is usually injected several times a day … [whole section],"Human Insulin Injection is prescribed for Type 1 Diabetes and Type 2 Diabetes to control blood sugar levels. It requires specific dosage and must be stored in a refrigerator. Injections may cause redness at the injection site, weight gain, and potentially serious side effects such as rash and shortness of breath. Adjustment in dosage may be required for patients with kidney problems. Human Insulin Injection should not be used with alcohol. Please consult with a healthcare professional for proper instructions on administering insulin injections.","['Human Insulin Injection  controls  blood sugar levels', 'Human Insulin Injection  may cause  redness at injection site  weight gain  serious side effects such as rash and shortness of breath', 'Human Insulin Injection  may require  adjustment in dosage for patients with kidney problems', 'Human Insulin Injection  is prescribed for  Type 1 Diabetes  Type 2 Diabetes', 'Human Insulin Injection  requires  specific dosage', 'Human Insulin Injection  can lead to complications such as  heart disease', 'Human Insulin Injection  must be stored in  refrigerator', 'Human Insulin Injection  should not be used with  alcohol']",0.8225648403167725,0.8294261693954468,0.8259812593460083
54,why is losartin prescribed rather than a calcium channel blocker.,"Losartan is in a class of medications called angiotensin II receptor antagonists. It works by blocking the action of certain natural substances that tighten the blood vessels, allowing the blood to flow more smoothly and the heart to pump more efficiently.","The information provided does not include details about calcium channel blockers or the specific conditions they are used to treat. However, it does mention that losartan is prescribed to treat high blood pressure and decrease the risk of stroke in certain patients. If a doctor decides to prescribe losartan instead of a calcium channel blocker, it could be for various reasons such as better efficacy, fewer side effects, or specific patient considerations. The decision should be based on the individual patient's health status and needs. It is essential to consult with a healthcare provider for personalized medical advice.","['Losartan  is prescribed to treat  high blood pressure', 'Losartan  is used to decrease the risk of  stroke in people with high blood pressure and left ventricular hypertrophy', 'Losartan  is used to treat  kidney disease in people with type 2 diabetes and high blood pressure', 'Losartan  works by blocking  the action of natural substances that tighten blood vessels', 'Losartan  should not be taken if  pregnant or planning to become pregnant', 'Losartan  may cause  death or serious injury to the fetus when taken in the last 6 months of pregnancy', 'Patients with cardiovascular risk factors  should inform  their doctor before using Diclofenac Topical']",0.8323769569396973,0.8406043648719788,0.8364704847335815
55,"when used as a rinse, how big should the amount of lidocaineof lidocaine used","Lidocaine viscous comes as a thick liquid and should be shaken well before using. Lidocaine viscous usually is used as needed but not more frequently than every 3 hours, with a maximum of 8 doses in 24 hours. In children under 3 years of age, do not use more frequently than every 3 hours, with a maximum of 4 doses in 12 hours. Follow the directions on your prescription label carefully, and ask your doctor or pharmacist to explain any part you do not understand. Use lidocaine exactly as directed. Do not use more or less of it or use it more often than prescribed by your doctor.","The information provided does not include specific details about the amount or volume of Lidocaine Viscous to be used as a rinse. It's crucial to follow the exact prescription and dosage instructions provided by the doctor, as Lidocaine Viscous can cause serious side effects in infants and children under 3 years of age if not used as recommended.","['Lidocaine Viscous  should be used  as needed but not more frequently than every 3 hours', 'Lidocaine Viscous  should only be used  when prescribed by a doctor for infants or children under 3 years of age', 'Lidocaine Viscous  is used to treat  pain of a sore or irritated mouth and throat', 'Lidocaine Viscous  requires  careful measurement of the correct dose in infants and children under 3 years of age', 'Lidocaine Viscous  is not normally used for  sore throats due to cold flu or infections such as strep throat', 'Lidocaine Viscous  comes as  thick liquid and should be shaken well before using', 'Lidocaine Viscous  may cause  serious side effects or death in infants or children under 3 years of age if not used as recommended', 'Lidocaine Viscous  should not be used  to treat teething pain', 'Lidocaine Viscous  should be stored  tightly closed and safely out of reach of children', 'Lidocaine Viscous  may affect  the ability to swallow']",0.8744906783103943,0.8551182150840759,0.8646959662437439
56,how dextroamphetamine works,"Dextroamphetamine is used as part of a treatment program to control symptoms of attention deficit hyperactivity disorder (ADHD; more difficulty focusing, controlling actions, and remaining still or quiet than other people who are the same age) in adults and children. Dextroamphetamine is also used to treat narcolepsy (a sleep disorder that causes excessive daytime sleepiness and sudden attacks of sleep). Dextroamphetamine is in a class of medications called central nervous system stimulants. It works by changing the amounts of certain natural substances in the brain.","Dextroamphetamine is used to treat Attention Deficit Hyperactivity Disorder (ADHD) and Narcolepsy. It may cause severe side effects, including sudden death in children and teenagers, difficulty falling asleep or staying asleep, slow or difficult speech, mood changes, hallucinations, and sudden death in patients with heart defects or serious heart problems. Dextroamphetamine should be taken with or without food by mouth and is habit forming. It should not be taken with MAO inhibitors and should not be prescribed to patients with a history of heart problems. The dosage of dextroamphetamine should be specific as directed by a healthcare professional. It is not effective for alternative treatments, which may need to be considered.","['Dextroamphetamine  is used to treat  Attention Deficit Hyperactivity Disorder ADHD  Narcolepsy', 'Dextroamphetamine  should not be used to treat  excessive tiredness not caused by narcolepsy', 'Dextroamphetamine  comes in forms of  tablet  liquid  extended release capsule', 'Dextroamphetamine  may cause  severe side effects  sudden death in children and teenagers  difficulty falling asleep or staying asleep  slow or difficult speech  mood changes  hallucinations  sudden death in patients with heart defects  sudden death in patients with serious heart problems', 'Dextroamphetamine  should be taken  with or without food  by mouth', 'Dextroamphetamine  is habit forming  true', 'Dextroamphetamine  is not effective  alternative treatments may be considered', 'Dextroamphetamine  should not be prescribed to  patients with a history of heart problems', 'Dextroamphetamine  requires  specific dosage', 'Dextroamphetamine  should not be taken with  MAO inhibitors']",0.8567759990692139,0.868369460105896,0.8625337481498718
57,nitrofurantoin generic for?,"Furadantin® Tablets¶
Furadantin® Oral Suspension
Furalan®¶
Macrobid®
Macrodantin®","Nitrofurantoin is used to treat urinary tract infections. It's important to take it with food and as prescribed to minimize the risk of antibiotic resistance. Also, nitrofurantoin should not be taken by women in the last month of pregnancy, patients with a history of kidney disease or liver problems, and it should be stored at room temperature away from heat and moisture.","['Nitrofurantoin  is used to treat  urinary tract infections', 'Nitrofurantoin  is in a class of  antibiotics', 'Nitrofurantoin  works by  killing bacteria that cause infection', 'Nitrofurantoin  should be taken with  food', 'Nitrofurantoin  can lead to  increased risk of antibiotic resistance if not taken as prescribed', 'Nitrofurantoin  may cause  side effects  serious side effects such as rash or difficulty breathing', 'Nitrofurantoin  should be stored  at room temperature away from heat and moisture', 'Nitrofurantoin  should not be taken by  women in the last month of pregnancy  patients with a history of kidney disease or liver problems', 'Nitrofurantoin  should be taken for  at least 7 days', 'Nitrofurantoin  is taken  two to four times a day']",0.7903076410293579,0.7824268341064453,0.786347508430481
58,what is vancomycin,"Vancomycin injection is used alone or in combination with other medications to treat certain serious infections such as endocarditis (infection of the heart lining and valves), peritonitis (inflammation of the lining of the abdomen), and infections of the lungs, skin, blood, and bones. Vancomycin injection is in a class of medications called glycopeptide antibiotics. It works by killing bacteria that cause infections.

Antibiotics such as vancomycin injection will not work for colds, flu, or other viral infections. Taking or using antibiotics when they are not needed increases your risk of getting an infection later that resists antibiotic treatment.","Vancomycin Injection is a type of glycopeptide antibiotic used to treat various bacterial infections such as endocarditis, peritonitis, infections of the lungs, skin, blood, and bones. It works by killing bacteria that cause infections. It is usually infused once every 6 or 12 hours, and should be administered intravenously over 60 minutes. Vancomycin Injection is not effective for viral infections and may not be effective if the infection is resistant.","['Vancomycin Injection  is used to treat  endocarditis  peritonitis  infections of the lungs  infections of the skin  infections of the blood  infections of the bones  colitis', 'Vancomycin Injection  works by  killing bacteria that cause infections', 'Vancomycin Injection  belongs to the class of  glycopeptide antibiotics', 'Vancomycin Injection  is usually infused  once every 6 or 12 hours', 'Vancomycin Injection  may be given every  8 hours in newborn babies', 'Vancomycin Injection  is administered  intravenously', 'Vancomycin Injection  is not effective for  viral infections', 'Vancomycin Injection  may not be effective  if infection is resistant', 'Vancomycin Injection  should be infused over  60 minutes']",0.9195495247840881,0.8991145491600037,0.9092172384262085
59,at what point do i no longer need cyanocobalamin injection?,"Cyanocobalamin comes as a solution (liquid) to be injected into a muscle or just under the skin. It is usually injected by a healthcare provider in an office or clinic. You will probably receive cyanocobalamin injection once a day for the first 6-7 days of your treatment. As your red blood cells return to normal, you will probably receive the medication every other day for 2 weeks, and then every 3-4 days for 2-3 weeks. After your anemia has been treated, you will probably receive the medication once a month to prevent your symptoms from coming back.

Cyanocobalamin injection will supply you with enough vitamin B12 only as long as you receive injections regularly. You may receive cyanocobalamin injections every month for the rest of your life. Keep all appointments to receive cyanocobalamin injections even if you feel well. If you stop receiving cyanocobalamin injections, your anemia may return and your nerves may be damaged.",The need for cyanocobalamin injections would typically continue as long as the patient has vitamin B1,"['Cyanocobalamin Injection  may require  discontinuation if severe side effects occur', 'Cyanocobalamin Injection  is necessary if  the patient cannot absorb vitamin B12 through the intestine', 'Cyanocobalamin Injection  is necessary for  patients with conditions affecting vitamin B12 absorption', 'Cyanocobalamin Injection  requires  regular administration to maintain vitamin B12 levels', 'Cyanocobalamin Injection  is contraindicated for  patients with allergy to cyanocobalamin', 'Cyanocobalamin Injection  is used to prevent  permanent nerve damage due to vitamin B12 deficiency', 'Cyanocobalamin Injection  is used to treat  vitamin B12 deficiency', 'Cyanocobalamin Injection  requires monitoring for  side effects', 'Cyanocobalamin Injection  is indicated for  pernicious anemia  methylmalonic aciduria', 'Cyanocobalamin Injection  may cause side effects  diarrhea  muscle weakness']",0.8738639950752258,0.8181490302085876,0.8450891971588135
60,"are you mentally ""i'll"" when you ""take fluoxetine?""","Fluoxetine (Prozac) is used to treat depression, obsessive-compulsive disorder (bothersome thoughts that won't go away and the need to perform certain actions over and over), some eating disorders, and panic attacks (sudden, unexpected attacks of extreme fear and worry about these attacks). Fluoxetine (Sarafem) is used to relieve the symptoms of premenstrual dysphoric disorder, including mood swings, irritability, bloating, and breast tenderness. It is also used along with olanzapine (Zyprexa) to treat depression that did not respond to other medications and episodes of depression in people with bipolar I disorder (manic-depressive disorder; a disease that causes episodes of depression, episodes of mania, and other abnormal moods).","Based on the provided medical information, there is no mention of fluoxetine having an effect on one's mental state regarding saying ""I'll"" when taking the medication. Fluoxetine is a selective serotonin reuptake inhibitor (SSRI) used to treat various conditions, such as depression and obsessive-compulsive disorder. It may cause side effects like drowsiness, which can affect judgment, but it doesn't specifically mention the situation you described. Always consult with a healthcare professional for medical advice.","['Fluoxetine  may increase risk of  suicidal thoughts in patients under 24', 'Fluoxetine  should be taken  once daily or twice daily', 'Fluoxetine  should not be taken with  MAO inhibitors', 'Fluoxetine  may cause  withdrawal symptoms if stopped suddenly  severe side effects  overdose symptoms such as confusion or seizures  drowsiness and affect judgment  angle closure glaucoma', 'Fluoxetine  is not effective  alternative treatments may be considered', 'Fluoxetine  requires  specific dosage for effectiveness', 'Fluoxetine  may interact with  St. Johns wort and tryptophan', 'Side effects  may include  headache  nausea  dizziness  lightheadedness  cough', 'Side effects  include  Constipation  Headache  Dry mouth  Tiredness  Weakness  Irritability  Decreased sexual ability  Decreased appetite  Stomach pain  Nausea  Vomiting', 'Side Effects  include  Hives  Dryness  Redness  Itching  Swelling']",0.8399640321731567,0.8209647536277771,0.8303557634353638
61,what does prednisone do to the body,Prednisone is in a class of medications called corticosteroids. It works to treat patients with low levels of corticosteroids by replacing steroids that are normally produced naturally by the body. It works to treat other conditions by reducing swelling and redness and by changing the way the immune system works.,"Prednisone can decrease the ability to fight infection, is used with antibiotics to treat certain types of pneumonia in patients with AIDS, and can cause side effects. If severe side effects occur, prednisone should be discontinued.","['Prednisone  may decrease  ability to fight infection', 'Prednisone  is used with antibiotics to treat  certain types of pneumonia in patients with AIDS', 'Prednisone  can cause  side effects', 'Prednisone  should be discontinued if  the patient experiences severe side effects']",0.8623184561729431,0.8492721915245056,0.8557456135749817
62,how does amxacillin clavulanic acid work,"The combination of amoxicillin and clavulanic acid is used to treat certain infections caused by bacteria, including infections of the ears, lungs, sinus, skin, and urinary tract. Amoxicillin is in a class of medications called penicillin-like antibiotics. It works by stopping the growth of bacteria. Clavulanic acid is in a class of medications called beta-lactamase inhibitors. It works by preventing bacteria from destroying amoxicillin.","Amoxicillin Clavulanic Acid is a combination of a penicillin-like antibiotic (Amoxicillin) and a beta-lactamase inhibitor (Clavulanic Acid). The Amoxicillin works by interfering with the ability of bacteria to form cell walls. This causes the bacterial cells to become unstable and die. However, some bacteria produce enzymes called beta-lactamases that allow them to break down penicillins and related antibiotics, making them ineffective. Clavulanic Acid inhibits these beta-lactamase enzymes, thus enhancing the effectiveness of Amoxicillin against a wider range of bacteria.","['Clavulanic Acid  is a class of  beta lactamase inhibitors', 'Amoxicillin  is a class of  penicillin like antibiotics']",0.8887236714363098,0.882499098777771,0.8856003880500793
63,what is the action of ezetimibe in my body,Ezetimibe is in a class of medications called cholesterol-lowering medications. It works by preventing the absorption of cholesterol in the intestine.,"Ezetimibe works by preventing the absorption of cholesterol in the intestine. It is used to treat certain types of high cholesterol, including familial heterozygous hypercholesterolemia, homozygous familial hypercholesterolemia, and homozygous familial sitosterolemia. Ezetimibe is in a class of medications called cholesterol lowering medications and may help prevent heart disease. It is prescribed along with diet and should not be taken with certain other medications. Ezetimibe should be taken exactly as directed by a doctor and may cause side effects, requiring discontinuation if severe side effects occur. The specific dosage of ezetimibe is required.","['Ezetimibe  works by  preventing the absorption of cholesterol in the intestine', 'Ezetimibe  is used to treat  familial heterozygous hypercholesterolemia  homozygous familial hypercholesterolemia HoFH  homozygous familial sitosterolemia', 'Ezetimibe  is in a class of medications called  cholesterol lowering medications', 'Ezetimibe  may help prevent  heart disease', 'Ezetimibe  is prescribed along with  diet', 'Ezetimibe  should not be taken with  cholestyramine colesevelam or colestipol within 4 hours', 'Ezetimibe  should be taken  exactly as directed by a doctor', 'Ezetimibe  may cause  side effects', 'Ezetimibe  may require  discontinuation if severe side effects occur', 'Ezetimibe  requires  specific dosage']",0.8248652219772339,0.9441868662834167,0.8805019855499268
64,when is the best time of day to take propranolol,"The extended-release propranolol capsule (brand name: Inderal LA) usually is taken once a day. The extended-release capsule (Innopran XL, Inderal XL) is usually taken at bedtime and should consistently be taken either always with or always without food each time. Immediate-acting propranolol tablets or solution may be taken two, three, or four times a day. Take propranolol at around the same time(s) every day.","The best time of day to take Propranolol is not specified in the provided information. It's important that Propranolol should be taken as prescribed by a doctor, and they will provide instructions on when and how often to take it.","['Propranolol  is used to treat  high blood pressure  irregular heartbeats  pheochromocytoma  tremor  hypertrophic subaortic stenosis', 'Propranolol  should be avoided if  patient has slow or irregular heartbeat  patient has heart failure  patient has asthma', 'Propranolol  is used to prevent  migraine headaches  angina', 'Propranolol  works by  relaxing blood vessels and slowing heart rate', 'Propranolol  improves survival after  heart attack', 'Propranolol  should be taken with caution if  allergic to propranolol', 'Propranolol  should be discussed with doctor if  patient is pregnant or breastfeeding', 'Propranolol  is a type of  beta blocker', 'Propranolol  should be stored  at room temperature away from light and moisture', 'Propranolol  requires  specific dosage for effectiveness']",0.8780457973480225,0.8473153114318848,0.8624069094657898
65,how you use for paracetamol,Acetaminophen,"The additional medical knowledge information does not include any specific use of Paracetamol (also known as Acetaminophen). General information about Paracetamol includes that careful dosage ensures its safety and effectiveness. Specific dosages are established by doctors to ensure the effectiveness of treatment. Side effects may include headache, nausea, dizziness, lightheadedness, cough, redness, burning, swelling, diarrhea, stinging, irritation, dryness, hives, pain, and sore throat.","['Careful dosage  ensures  safety and effectiveness of acetaminophen', 'Side effects  may necessitate  discontinuation of medication  discontinuation of Verapamil', 'Side effects  may include  headache  nausea  dizziness  lightheadedness  cough', 'side effects  include  redness  burning  swelling  diarrhea  stinging  irritation  dryness  hives  pain  sore throat', 'Specific dosages established by doctor  ensures  effectiveness of treatment', 'Side Effects  include  Hives  Dryness  Redness  Itching  Swelling', 'Side effects  include  Constipation  Headache  Dry mouth  Tiredness  Weakness  Irritability  Decreased sexual ability  Decreased appetite  Stomach pain  Nausea  Vomiting', 'Specific dosage adjustments  ensure  safety and effectiveness of Rivastigmine  effectiveness of Memantine', 'Specific dosage  ensures  effectiveness of Clotrimazole Vaginal  effectiveness of Dextroamphetamine  effectiveness of Aripiprazole  effectiveness of Azithromycin  effectiveness of Fluticasone and Vilanterol Oral Inhalation  effectiveness of Desonide Topical  effectiveness of Cyclobenzaprine  effectiveness  effectiveness of Amoxicillin and Clavulanic Acid  effectiveness of Pramipexole  effectiveness of Fluoxetine  effectiveness of fentanyl in pain management  effectiveness of Ciprofloxacin and Dexamethasone Otic  effectiveness of medication  effectiveness of Ezetimibe  effectiveness of Benazepril  effectiveness of Human Insulin Injection  effectiveness of Warfarin  Effectiveness of Pyridostigmine  effectiveness of Codeine  effectiveness of Propranolol', 'Specific dosage adjustments  may ensure  safety and effectiveness of Amlodipine']",0.7565428614616394,0.8812716603279114,0.8141579031944275
66,what is diclofenac sodium topical gel used for,"Diclofenac topical gel (Voltaren) is used to relieve pain from osteoarthritis (arthritis caused by a breakdown of the lining of the joints) in certain joints such as those of the knees, ankles, feet, elbows, wrists, and hands. 
Diclofenac is also available as a 3% gel (Solaraze; generic) that is applied to the skin to treat actinic keratosis (flat, scaly growths on the skin caused by too much sun exposure).","Diclofenac sodium topical gel is used to relieve pain, tenderness, swelling, and stiffness. It is prescribed for conditions such as migraine headaches, mild to moderate pain, osteoarthritis, rheumatoid arthritis, ankylosing spondylitis, and painful menstrual periods. However, it should be used with caution by patients with a history of ulcers or bleeding disorders, high cholesterol, high blood pressure, or diabetes. It may increase the risk of heart attack or stroke and interact with certain medications such as SSRIs, SNRIs, anticoagulants, aspirin, other NSAIDs, oral steroids. Severe side effects may include ulcers, bleeding, or holes in the stomach or intestine, and serious side effects such as chest pain or shortness of breath. It should not be taken by people who have recently had a heart attack, undergoing CABG surgery before or after the surgery, if there is a history of heart disease, heart attack, or stroke, or with alcohol due to increased risk of side effects. The patient should inform the doctor about other medications they are taking.","['Diclofenac  is used to relieve  pain tenderness swelling and stiffness', 'Diclofenac  is prescribed for  migraine headaches  mild to moderate pain  osteoarthritis  rheumatoid arthritis  ankylosing spondylitis  painful menstrual periods', 'Diclofenac  should be used with caution by  patients with a history of ulcers or bleeding disorders', 'Diclofenac  should be taken  as directed by a doctor  with caution in patients with high cholesterol high blood pressure or diabetes', 'Diclofenac  may increase risk of  heart attack or stroke', 'Diclofenac  interacts with  SSRIs  SNRIs  anticoagulants  aspirin  other NSAIDs  oral steroids', 'Diclofenac  may cause  severe side effects  ulcers bleeding or holes in the stomach or intestine  serious side effects such as chest pain or shortness of breath', 'Diclofenac  should not be taken by  people who have recently had a heart attack unless directed by a doctor  patients undergoing CABG surgery before or after the surgery', 'Diclofenac  should not be taken  if there is a history of heart disease heart attack or stroke  with alcohol due to increased risk of side effects', 'Diclofenac  requires  patient to inform doctor about other medications']",0.8168056607246399,0.8451968431472778,0.8307586908340454
67,what is amlodipine ?,"Amlodipine is used alone or in combination with other medications to treat high blood pressure and chest pain (angina). Amlodipine is in a class of medications called calcium channel blockers. It lowers blood pressure by relaxing the blood vessels so the heart does not have to pump as hard. It controls chest pain by increasing the supply of blood to the heart. If taken regularly, amlodipine controls chest pain, but it does not stop chest pain once it starts. Your doctor may prescribe a different medication to take when you have chest pain.","Amlodipine is a calcium channel blocker, used to treat high blood pressure, angina, and coronary artery disease. It is available in tablet, oral solution, and suspension form. Amlodipine increases blood supply to the heart, controls chest pain, lowers blood pressure, and relaxes blood vessels. It is stored at room temperature and may be prescribed for other uses. Specific dosage adjustments are required for heart failure or liver disease.","['Amlodipine  is a  calcium channel blocker', 'Amlodipine  is used to treat  high blood pressure  angina  coronary artery disease', 'Amlodipine  is available in  tablet form  oral solution form  suspension form', 'Amlodipine  increases  blood supply to the heart', 'Amlodipine  controls  chest pain', 'Amlodipine  lowers  blood pressure', 'Amlodipine  relaxes  blood vessels', 'Amlodipine  is stored at  room temperature', 'Amlodipine  may be prescribed for  other uses', 'Amlodipine  requires  specific dosage adjustments for heart failure or liver disease']",0.9002816081047058,0.8971531391143799,0.8987146019935608
68,what is the medication riva-clonazepam,"Clonazepam is used alone or in combination with other medications to control certain types of seizures. It is also used to relieve panic attacks (sudden, unexpected attacks of extreme fear and worry about these attacks). Clonazepam is in a class of medications called benzodiazepines. It works by decreasing abnormal electrical activity in the brain.","Based on the provided information, Riva-Clonazepam is not specifically mentioned. However, Clonazepam is a type of Benzodiazepine, which works by decreasing abnormal electrical activity in the brain. Therefore, it can be inferred that Riva-Clonazepam, if it is a form of Clonazepam, would function similarly.",['Benzodiazepines  work by  decreasing abnormal electrical activity in the brain'],0.8854122161865234,0.8694519400596619,0.8773594498634338
69,when is the best time to take lotensin,"Benazepril comes as a tablet to take by mouth. It is usually taken once or twice a day with or without food. To help you remember to take benazepril, take it around the same time(s) every day.","The best time to take Lotensin (generic name: Benazepril), based on the provided information, is not specified. The frequency of administration for Lotensin is determined by a patient's condition and response. Therefore, it's recommended to follow a healthcare provider's instructions for the timing of Lotensin doses.","['Frequency of administration  is based on  patients condition and response', 'Specific dosages established by doctor  ensures  effectiveness of treatment', 'Specific dosage adjustments  ensure  safety and effectiveness of Rivastigmine  effectiveness of Memantine', 'Specific dosage adjustments  may ensure  safety and effectiveness of Amlodipine', 'Careful dosage  ensures  safety and effectiveness of acetaminophen', 'Specific dosage for mebendazole  ensures  treatment efficacy', 'Specific dosage  ensures  effectiveness of Clotrimazole Vaginal  effectiveness of Dextroamphetamine  effectiveness of Aripiprazole  effectiveness of Azithromycin  effectiveness of Fluticasone and Vilanterol Oral Inhalation  effectiveness of Desonide Topical  effectiveness of Cyclobenzaprine  effectiveness  effectiveness of Amoxicillin and Clavulanic Acid  effectiveness of Pramipexole  effectiveness of Fluoxetine  effectiveness of fentanyl in pain management  effectiveness of Ciprofloxacin and Dexamethasone Otic  effectiveness of medication  effectiveness of Ezetimibe  effectiveness of Benazepril  effectiveness of Human Insulin Injection  effectiveness of Warfarin  Effectiveness of Pyridostigmine  effectiveness of Codeine  effectiveness of Propranolol']",0.8540892004966736,0.8709839582443237,0.8624538779258728
