ID,Question,GT_Answer,SKnowGPT,Ranked_KG_output,output1_precision,output1_recall,output1_f1
43,how will i feel when taking memantine tablets,"Memantine is in a class of medications called NMDA receptor antagonists. It works by decreasing abnormal activity in the brain. Memantine may improve the ability to think and remember or may slow the loss of these abilities in people who have AD. However, memantine will not cure AD or prevent the loss of these abilities at some time in the future.","When taking memantine tablets, you may feel an improvement in your ability to think and remember. Memantine works by decreasing abnormal activity in the brain and should be taken exactly as directed. It should not be stopped without consulting a doctor and should not be taken with alcohol. Memantine is available as a tablet, solution, or extended-release capsule and can be taken with or without food. It is prescribed for Alzheimer's disease and requires monitoring for side effects.","['Memantine  should be taken  exactly as directed', 'Memantine  works by  decreasing abnormal activity in the brain', 'Memantine  should not be stopped without  consulting a doctor', 'Memantine  should not be taken with  alcohol', 'Memantine  is available as  tablet  solution  extended release capsule', 'Memantine  requires monitoring for  side effects', 'Memantine  should be taken with  or without food', 'Memantine  should be disposed of in  medicine take back program', 'Memantine  may improve  ability to think and remember', 'Memantine  is prescribed for  Alzheimers disease']",0.8573600649833679,0.879137396812439,0.8681122064590454
44,what does metformin do,"Metformin helps to control the amount of glucose (sugar) in your blood. It decreases the amount of glucose you absorb from your food and the amount of glucose made by your liver. Metformin also increases your body's response to insulin, a natural substance that controls the amount of glucose in the blood. ",Metformin helps to control blood sugar levels by decreasing glucose absorption from food and increasing the body's response to insulin. It is prescribed for Type 2 diabetes and belongs to the class of biguanides. Metformin should be taken with food to reduce gastrointestinal side effects and may lead to complications if blood sugar is not managed properly. It is not used to treat Type 1 diabetes. Metformin may need to be stopped before surgery or major medical procedures and may increase the risk of lactic acidosis when combined with certain medications.,"['Metformin  may lead to  complications if blood sugar is not managed', 'Metformin  should be taken  with food to reduce gastrointestinal side effects', 'Metformin  is prescribed for  Type 2 diabetes', 'Metformin  is not used to treat  Type 1 diabetes', 'Metformin  decreases  glucose absorption from food', 'Metformin  increases  bodys response to insulin', 'Metformin  helps to control  blood sugar levels', 'Metformin  may need to be stopped  before surgery or major medical procedure', 'Metformin  belongs to class  biguanides', 'Metformin  may increase risk of  lactic acidosis when combined with certain medications']",0.8534959554672241,0.9018856287002563,0.8770238161087036
45,what if i quit taking thyroid medicine,"Thyroid helps control the symptoms of hypothyroidism, but does not cure this condition. It may take up to several weeks before you notice any change in your symptoms. To control the symptoms of hypothyroidism, you probably will need to take thyroid for the rest of your life. Continue to take thyroid even if you feel well. Do not stop taking thyroid without talking to your doctor.","If you quit taking thyroid medicine, your body may not receive an adequate supply of thyroid hormone, which can lead to symptoms of hypothyroidism returning. It is important to consult with your doctor before making any changes to your medication regimen.","['Thyroid  comes as a  tablet', 'Thyroid  should not be taken with  amphetamines', 'If the medication is not effective after two weeks  the doctor may consider  adjusting the dosage or exploring alternative treatments', 'Thyroid  works by  supplying thyroid hormone normally produced by the body', 'Thyroid  should be taken  once a day before breakfast', 'Thyroid  requires monitoring for  side effects', 'Thyroid  should not be used to speed  weight loss in people without thyroid condition', 'Thyroid  is used to treat  Hypothyroidism  Goiter', 'If the medication is not effective in controlling symptoms  then  alternative treatments may be considered  the doctor may consider alternative treatments', 'If the medication is not effective  then  alternative treatments may be considered']",0.889121949672699,0.885237455368042,0.8871753811836243
46,is pramoxine a nsaid?,Pramoxine is in a class of medications called topical anesthetics. It works by stopping nerves from sending pain signals.,"No, pramoxine is not a NSAID. It is classified as a topical anesthetic and is used to temporarily relieve pain and itching from insect bites and pain from hemorrhoids.","['Pramoxine  is classified as  topical anesthetic', 'Pramoxine  is applied to  affected area several times a day', 'Pramoxine  works by  stopping nerves from sending pain signals', 'Pramoxine  should be disposed of  through a medicine take back program', 'Pramoxine  should not be used with  bandages or wraps unless directed by a doctor', 'Pramoxine  may cause  side effects  serious side effects', 'Pramoxine  should be stored at  room temperature', 'Pramoxine  should not be inserted into  rectum with fingers or devices', 'Pramoxine  is used to  temporarily relieve pain and itching from insect bites  relieve pain from hemorrhoids', 'Pramoxine  should not be applied to  open wounds  damaged or blistered skin']",0.8770208358764648,0.8905047178268433,0.8837113380432129
47,how to group of mebendazole,"Mebendazole is used to treat several types of worm infections. Mebendazole (Vermox) is used to treat roundworm and whipworm infections. Mebendazole (Emverm) is used to treat pinworm, whipworm, roundworm, and hookworm infections. Mebendazole is in a class of medications called anthelmintics. It works by killing the worms.","Mebendazole is in a class of medications called anthelmintics and is used to treat worm infections such as roundworm infections, whipworm infections, pinworm infections, hookworm infections, and tapeworm infections. It is usually taken as a single dose and comes as a chewable tablet. Mebendazole requires specific dosage for effectiveness and should be stored at room temperature away from heat and moisture. It may cause side effects.","['Mebendazole  requires  specific dosage for effectiveness', 'Mebendazole  is in a class of medications called  anthelmintics', 'Mebendazole Vermox  is usually taken as  single dose', 'Mebendazole  should be stored  at room temperature away from heat and moisture', 'Mebendazole  comes as  chewable tablet', 'Mebendazole  may cause  side effects', 'Mebendazole  is used to treat  worm infections  roundworm infections  whipworm infections  pinworm infections  hookworm infections  tapeworm infections']",0.8958393335342407,0.921216607093811,0.9083507657051086
48,"when used as a rinse, how big should the amount of lidocaine used","Lidocaine viscous comes as a thick liquid and should be shaken well before using. Lidocaine viscous usually is used as needed but not more frequently than every 3 hours, with a maximum of 8 doses in 24 hours. In children under 3 years of age, do not use more frequently than every 3 hours, with a maximum of 4 doses in 12 hours. Follow the directions on your prescription label carefully, and ask your doctor or pharmacist to explain any part you do not understand. Use lidocaine exactly as directed. Do not use more or less of it or use it more often than prescribed by your doctor.",Lidocaine Viscous should be used as needed but not more frequently than every 3 hours. The correct dose for infants and children under 3 years of age should be carefully measured as prescribed by a doctor.,"['Lidocaine Viscous  should only be used  when prescribed by a doctor for infants or children under 3 years of age', 'Lidocaine Viscous  should be used  as needed but not more frequently than every 3 hours', 'Lidocaine Viscous  should not be used  to treat teething pain', 'Lidocaine Viscous  comes as  thick liquid and should be shaken well before using', 'Lidocaine Viscous  may cause  serious side effects or death in infants or children under 3 years of age if not used as recommended', 'Lidocaine Viscous  requires  careful measurement of the correct dose in infants and children under 3 years of age', 'Lidocaine Viscous  is used to treat  pain of a sore or irritated mouth and throat', 'Lidocaine Viscous  should be stored  tightly closed and safely out of reach of children', 'If Lidocaine Viscous is not effective  then  alternative treatments may be considered', 'Lidocaine Viscous  is not normally used for  sore throats due to cold flu or infections such as strep throat']",0.9269980192184448,0.879004716873169,0.902363657951355
49,how long do you leave bimatoprost ophthalmic,2 to 3 minutes,You should leave bimatoprost ophthalmic in the affected eyes once a day in the evening.,"['Bimatoprost Ophthalmic  requires  consultation if side effects occur', 'Bimatoprost Ophthalmic  may change the color of  your eye', 'Bimatoprost Ophthalmic  should be disposed of  through a medicine take back program', 'Bimatoprost Ophthalmic  should be instilled in the affected eyes  once a day in the evening', 'Bimatoprost Ophthalmic  may cause eyelashes to  grow longer and thicker', 'Bimatoprost Ophthalmic  should be used with caution if  the patient has liver or kidney disease  the patient is allergic to bimatoprost  the patient is pregnant or breastfeeding', 'Bimatoprost Ophthalmic  comes as a  solution', 'Bimatoprost Ophthalmic  lowers pressure in the eye by  increasing the flow of natural eye fluids', 'Bimatoprost Ophthalmic  belongs to the class of  prostaglandin analogs', 'Bimatoprost Ophthalmic  should be stored at  room temperature']",0.7836167812347412,0.8115803003311157,0.7973535060882568
50,what does flomax medication do?,"Tamsulosin is used in men to treat the symptoms of an enlarged prostate (benign prostatic hyperplasia or BPH) which include difficulty urinating (hesitation, dribbling, weak stream, and incomplete bladder emptying), painful urination, and urinary frequency and urgency. Tamsulosin is in a class of medications called alpha blockers. It works by relaxing the muscles in the prostate and bladder so that urine can flow easily.","Flomax (Tamsulosin) is a medication used to treat Benign Prostatic Hyperplasia (BPH). It is a type of Alpha blocker and should be taken once a day, 30 minutes after the same meal each day, exactly as directed by the doctor. It should not be taken more or less than prescribed and should be stored at room temperature away from excess heat and moisture.","['Tamsulosin  is branded as  Flomax®', 'Tamsulosin  should be taken  Once a day  30 minutes after the same meal each day  exactly as directed by the doctor  whole; do not split chew crush or open capsules', 'Tamsulosin  should not be taken  more or less than prescribed by the doctor', 'Tamsulosin  should be disposed of  Through a medicine take back program', 'Tamsulosin  comes as  Capsule', 'Tamsulosin  is a type of  Alpha blocker', 'Tamsulosin  is only for use in  Men', 'Tamsulosin  should be stored  At room temperature away from excess heat and moisture', 'Tamsulosin  should not be taken with  Cimetidine Tagamet', 'Tamsulosin  is used to treat  Benign Prostatic Hyperplasia BPH']",0.8506590127944946,0.8546576499938965,0.8526536226272583
51,what pills are not compatible with hydrocodone,"Taking certain medications or stopping treatment with certain other medications while you are taking hydrocodone may increase the risk that you will experience breathing problems, sedation, coma, or other serious, life-threatening side effects. Tell your doctor if you are taking, plan to take or plan to stop taking any of the following medications: certain antifungal medications including itraconazole (Onmel, Sporanox), ketoconazole (Extina, Nizoral, Xolegel), and voriconazole (Vfend); benzodiazepines such as alprazolam (Xanax), chlordiazepoxide (Librium), clonazepam (Klonopin), diazepam (Diastat, Valium), estazolam, flurazepam, lorazepam (Ativan), oxazepam, temazepam (Restoril), and triazolam (Halcion); carbamazepine (Carbatrol, Epitol, Equetro, Tegretol, others); cimetidine; clarithromycin (Biaxin, in Prevpac); erythromycin (E.E.S., Erythromycin, others); other narcotic pain medications; medications for mental illness or nausea; certain medications for human immunodeficiency virus (HIV) including ritonavir (Norvir, in Kaletra, in Viekira Pak); muscle relaxants; phenytoin (Dilantin, Phenytek); rifampin (Rifadin, Rimactane, in Rifamate, in Rifater); sedatives; sleeping pills; or tranquilizers.","Hydrocodone should not be taken with alcohol, street drugs, certain medications, or medications that cause sedation.","['Hydrocodone  should be taken  exactly as directed by doctor  with plenty of water', 'Hydrocodone  should not be  chewed broken or crushed', 'Hydrocodone  should be disposed of  through a medicine take back program or flushed if outdated', 'Hydrocodone  should be stored  out of reach of children', 'Hydrocodone  requires monitoring by  doctor', 'Hydrocodone  should not be taken with  alcohol  street drugs  certain medications  medications that cause sedation', 'Hydrocodone  can be habit forming  especially with prolonged use', 'Hydrocodone  may require  adjustment of dosage based on pain control and side effects', 'Hydrocodone  comes as  extended release capsule  extended release tablet', 'Hydrocodone  requires  regular follow up appointments with doctor']",0.8698644042015076,0.7266942262649536,0.7918599843978882
52,how to stop taking trazodone,"Do not stop taking trazodone without talking to your doctor. If you suddenly stop taking trazodone, you may experience withdrawal symptoms such as anxiety, agitation, or difficulty falling asleep or staying asleep. Your doctor will probably decrease your dose gradually.","To stop taking trazodone, it is important to follow the specific dosages established by your doctor. Abruptly stopping trazodone may lead to withdrawal symptoms, which can include anxiety, memory problems, seizures, and shaking. It is recommended to gradually taper off the medication under the guidance of your healthcare provider to minimize the risk of withdrawal symptoms.","['Withdrawal symptoms  may last  several weeks to more than 12 months', 'Specific dosages established by doctor  ensures  effectiveness of treatment', 'Withdrawal symptoms  may occur if  Chlordiazepoxide is stopped suddenly', 'Withdrawal symptoms  may include  anxiety memory problems seizures shaking', 'Careful dosage  ensures  safety and effectiveness of acetaminophen', 'Specific dosage  ensures  effectiveness of Clotrimazole Vaginal  effectiveness of Dextroamphetamine  effectiveness of Aripiprazole  effectiveness of Azithromycin  effectiveness of Fluticasone and Vilanterol Oral Inhalation  effectiveness of Desonide Topical  effectiveness of Cyclobenzaprine  effectiveness  effectiveness of Amoxicillin and Clavulanic Acid  effectiveness of Pramipexole  effectiveness of Fluoxetine  effectiveness of fentanyl in pain management  effectiveness of Ciprofloxacin and Dexamethasone Otic  effectiveness of medication  effectiveness of Ezetimibe  effectiveness of Benazepril  effectiveness of Human Insulin Injection  effectiveness of Warfarin  Effectiveness of Pyridostigmine  effectiveness of Codeine  effectiveness of Propranolol', 'Specific dosage adjustments  ensure  safety and effectiveness of Rivastigmine  effectiveness of Memantine', 'Specific dosage adjustments  may ensure  safety and effectiveness of Amlodipine']",0.9083573818206787,0.9192285537719727,0.9137606620788574
53,how to give insulin,Insulin comes as a solution (liquid) and a suspension (liquid with particles that will settle on standing) to be injected subcutaneously (under the skin). Insulin is usually injected several times a day … [whole section],"To give insulin, follow these steps:
1. Ensure you have the correct dosage of Human Insulin Injection prescribed for Type 1 or Type 2 Diabetes.
2. Store the insulin in the refrigerator as required.
3. Administer the injection as directed by your healthcare provider.
4. Be aware that Human Insulin Injection may cause redness at the injection site, weight gain, and serious side effects such as rash and shortness of breath.
5. Monitor for complications such as heart disease.
6. Do not use Human Insulin Injection with alcohol.
7. Adjust the dosage if necessary for patients with kidney problems.","['Human Insulin Injection  requires  specific dosage', 'Human Insulin Injection  may cause  redness at injection site  weight gain  serious side effects such as rash and shortness of breath', 'Human Insulin Injection  can lead to complications such as  heart disease', 'Human Insulin Injection  controls  blood sugar levels', 'Human Insulin Injection  is prescribed for  Type 1 Diabetes  Type 2 Diabetes', 'Human Insulin Injection  should not be used with  alcohol', 'Human Insulin Injection  must be stored in  refrigerator', 'Human Insulin Injection  may require  adjustment in dosage for patients with kidney problems']",0.8145080804824829,0.824886679649353,0.819664478302002
54,why is losartin prescribed rather than a calcium channel blocker.,"Losartan is in a class of medications called angiotensin II receptor antagonists. It works by blocking the action of certain natural substances that tighten the blood vessels, allowing the blood to flow more smoothly and the heart to pump more efficiently.","Losartan is prescribed rather than a calcium channel blocker because it is used to treat high blood pressure, kidney disease in people with type 2 diabetes and high blood pressure, and to decrease the risk of stroke in people with high blood pressure and left ventricular hypertrophy. Losartan works by blocking the action of natural substances that tighten blood vessels. It should not be taken if pregnant or planning to become pregnant as it may cause death or serious injury to the fetus when taken in the last 6 months of pregnancy.","['Losartan  is prescribed to treat  high blood pressure', 'Losartan  should not be taken if  pregnant or planning to become pregnant', 'Losartan  is used to treat  kidney disease in people with type 2 diabetes and high blood pressure', 'Losartan  is used to decrease the risk of  stroke in people with high blood pressure and left ventricular hypertrophy', 'Losartan  may cause  death or serious injury to the fetus when taken in the last 6 months of pregnancy', 'Losartan  works by blocking  the action of natural substances that tighten blood vessels', 'Patients with cardiovascular risk factors  should inform  their doctor before using Diclofenac Topical']",0.8417414426803589,0.8862259387969971,0.8634111285209656
55,"when used as a rinse, how big should the amount of lidocaineof lidocaine used","Lidocaine viscous comes as a thick liquid and should be shaken well before using. Lidocaine viscous usually is used as needed but not more frequently than every 3 hours, with a maximum of 8 doses in 24 hours. In children under 3 years of age, do not use more frequently than every 3 hours, with a maximum of 4 doses in 12 hours. Follow the directions on your prescription label carefully, and ask your doctor or pharmacist to explain any part you do not understand. Use lidocaine exactly as directed. Do not use more or less of it or use it more often than prescribed by your doctor.",Lidocaine Viscous should be used as needed but not more frequently than every 3 hours. The correct dose for infants and children under 3 years of age should be carefully measured.,"['Lidocaine Viscous  should only be used  when prescribed by a doctor for infants or children under 3 years of age', 'Lidocaine Viscous  should be used  as needed but not more frequently than every 3 hours', 'Lidocaine Viscous  should not be used  to treat teething pain', 'Lidocaine Viscous  comes as  thick liquid and should be shaken well before using', 'Lidocaine Viscous  should be stored  tightly closed and safely out of reach of children', 'Lidocaine Viscous  is used to treat  pain of a sore or irritated mouth and throat', 'Lidocaine Viscous  requires  careful measurement of the correct dose in infants and children under 3 years of age', 'Lidocaine Viscous  may cause  serious side effects or death in infants or children under 3 years of age if not used as recommended', 'If Lidocaine Viscous is not effective  then  alternative treatments may be considered', 'Lidocaine Viscous  is not normally used for  sore throats due to cold flu or infections such as strep throat']",0.9264167547225952,0.8721833229064941,0.8984823226928711
56,how dextroamphetamine works,"Dextroamphetamine is used as part of a treatment program to control symptoms of attention deficit hyperactivity disorder (ADHD; more difficulty focusing, controlling actions, and remaining still or quiet than other people who are the same age) in adults and children. Dextroamphetamine is also used to treat narcolepsy (a sleep disorder that causes excessive daytime sleepiness and sudden attacks of sleep). Dextroamphetamine is in a class of medications called central nervous system stimulants. It works by changing the amounts of certain natural substances in the brain.",Dextroamphetamine works by affecting certain chemicals in the brain that contribute to hyperactivity and impulse control. It is a central nervous system stimulant that can help increase attention and decrease impulsiveness and hyperactivity in individuals with attention deficit hyperactivity disorder (ADHD).,"['Dextroamphetamine  should be taken  with or without food  by mouth', 'Dextroamphetamine  should be monitored by  doctor', 'Dextroamphetamine  requires  specific dosage', 'Dextroamphetamine  should not be prescribed to  patients with a history of heart problems', 'Dextroamphetamine  is not effective  alternative treatments may be considered', 'Dextroamphetamine  should be stored  in a safe place', 'Dextroamphetamine  comes in forms of  tablet  liquid  extended release capsule', 'Dextroamphetamine  should not be taken with  MAO inhibitors', 'Dextroamphetamine  should not be used to treat  excessive tiredness not caused by narcolepsy', 'Dextroamphetamine  may cause  severe side effects  sudden death in children and teenagers  difficulty falling asleep or staying asleep  slow or difficult speech  mood changes  hallucinations  sudden death in patients with heart defects  sudden death in patients with serious heart problems']",0.9125770330429077,0.865543007850647,0.8884379863739014
57,nitrofurantoin generic for?,"Furadantin® Tablets¶
Furadantin® Oral Suspension
Furalan®¶
Macrobid®
Macrodantin®","Nitrofurantoin is a class of antibiotics used to kill bacteria that cause infection. It should be taken two to four times a day for at least 7 days. It should be stored at room temperature away from heat and moisture. It should not be taken by women in the last month of pregnancy, patients with a history of kidney disease or liver problems. It should be disposed of through a medicine take back program. Nitrofurantoin can lead to an increased risk of antibiotic resistance if not taken as prescribed and may require discontinuation if severe side effects occur.","['Nitrofurantoin  is taken  two to four times a day', 'Nitrofurantoin  should be taken for  at least 7 days', 'Nitrofurantoin  is in a class of  antibiotics', 'Nitrofurantoin  should be disposed of  through a medicine take back program', 'Nitrofurantoin  can lead to  increased risk of antibiotic resistance if not taken as prescribed', 'Nitrofurantoin  should not be taken by  women in the last month of pregnancy  patients with a history of kidney disease or liver problems', 'Nitrofurantoin  may require  discontinuation if severe side effects occur', 'Nitrofurantoin  may cause  side effects  serious side effects such as rash or difficulty breathing', 'Nitrofurantoin  works by  killing bacteria that cause infection', 'Nitrofurantoin  should be stored  at room temperature away from heat and moisture']",0.7737604975700378,0.769290030002594,0.7715188264846802
58,what is vancomycin,"Vancomycin injection is used alone or in combination with other medications to treat certain serious infections such as endocarditis (infection of the heart lining and valves), peritonitis (inflammation of the lining of the abdomen), and infections of the lungs, skin, blood, and bones. Vancomycin injection is in a class of medications called glycopeptide antibiotics. It works by killing bacteria that cause infections.

Antibiotics such as vancomycin injection will not work for colds, flu, or other viral infections. Taking or using antibiotics when they are not needed increases your risk of getting an infection later that resists antibiotic treatment.","Vancomycin Injection is a glycopeptide antibiotic that is administered intravenously. It works by killing bacteria that cause infections. Vancomycin Injection is used to treat endocarditis, peritonitis, infections of the lungs, infections of the skin, infections of the blood, infections of the bones, and colitis. It is usually infused once every 6 or 12 hours over 60 minutes. Vancomycin Injection may not be effective if the infection is resistant and is not effective for viral infections. In newborn babies, Vancomycin Injection may be given every 8 hours.","['Vancomycin Injection  is usually infused  once every 6 or 12 hours', 'Vancomycin Injection  should be infused over  60 minutes', 'Vancomycin Injection  works by  killing bacteria that cause infections', 'Vancomycin Injection  belongs to the class of  glycopeptide antibiotics', 'Vancomycin Injection  is administered  intravenously', 'Vancomycin Injection  may not be effective  if infection is resistant', 'Vancomycin Injection  may be given every  8 hours in newborn babies', 'Vancomycin Injection  is not effective for  viral infections', 'Vancomycin Injection  is used to treat  endocarditis  peritonitis  infections of the lungs  infections of the skin  infections of the blood  infections of the bones  colitis']",0.9056556820869446,0.8909983038902283,0.8982672095298767
59,at what point do i no longer need cyanocobalamin injection?,"Cyanocobalamin comes as a solution (liquid) to be injected into a muscle or just under the skin. It is usually injected by a healthcare provider in an office or clinic. You will probably receive cyanocobalamin injection once a day for the first 6-7 days of your treatment. As your red blood cells return to normal, you will probably receive the medication every other day for 2 weeks, and then every 3-4 days for 2-3 weeks. After your anemia has been treated, you will probably receive the medication once a month to prevent your symptoms from coming back.

Cyanocobalamin injection will supply you with enough vitamin B12 only as long as you receive injections regularly. You may receive cyanocobalamin injections every month for the rest of your life. Keep all appointments to receive cyanocobalamin injections even if you feel well. If you stop receiving cyanocobalamin injections, your anemia may return and your nerves may be damaged.","You may no longer need Cyanocobalamin Injection when your vitamin B12 levels are stable and within the normal range. However, it is important to consult with your healthcare provider before discontinuing the injections, as they are necessary for patients with conditions affecting vitamin B12 absorption and are used to prevent permanent nerve damage due to vitamin B12 deficiency. Discontinuation may be required if severe side effects occur, but regular administration is typically needed to maintain vitamin B12 levels.","['Cyanocobalamin Injection  requires monitoring for  side effects', 'Cyanocobalamin Injection  is necessary for  patients with conditions affecting vitamin B12 absorption', 'Cyanocobalamin Injection  is injected into  muscle or under the skin', 'Cyanocobalamin Injection  requires  regular administration to maintain vitamin B12 levels', 'Cyanocobalamin Injection  is contraindicated for  patients with allergy to cyanocobalamin', 'Cyanocobalamin Injection  is used to prevent  permanent nerve damage due to vitamin B12 deficiency', 'Cyanocobalamin Injection  may require  discontinuation if severe side effects occur', 'Cyanocobalamin Injection  is indicated for  pernicious anemia  methylmalonic aciduria', 'Cyanocobalamin Injection  is used to treat  vitamin B12 deficiency', 'Cyanocobalamin Injection  may cause side effects  diarrhea  muscle weakness']",0.8637682199478149,0.8370951414108276,0.8502225279808044
60,"are you mentally ""i'll"" when you ""take fluoxetine?""","Fluoxetine (Prozac) is used to treat depression, obsessive-compulsive disorder (bothersome thoughts that won't go away and the need to perform certain actions over and over), some eating disorders, and panic attacks (sudden, unexpected attacks of extreme fear and worry about these attacks). Fluoxetine (Sarafem) is used to relieve the symptoms of premenstrual dysphoric disorder, including mood swings, irritability, bloating, and breast tenderness. It is also used along with olanzapine (Zyprexa) to treat depression that did not respond to other medications and episodes of depression in people with bipolar I disorder (manic-depressive disorder; a disease that causes episodes of depression, episodes of mania, and other abnormal moods).","No, taking fluoxetine does not make you mentally ""ill."" However, fluoxetine may increase the risk of suicidal thoughts in patients under 24. It is important to take fluoxetine as prescribed, once daily or twice daily, and not to stop suddenly to avoid withdrawal symptoms. It should not be taken with MAO inhibitors and may interact with other substances like St. John's wort and tryptophan. Side effects of fluoxetine may include headache, nausea, dizziness, lightheadedness, and other symptoms.","['Fluoxetine  may increase risk of  suicidal thoughts in patients under 24', 'Fluoxetine  requires  specific dosage for effectiveness', 'Fluoxetine  should be taken  once daily or twice daily', 'Fluoxetine  may cause  withdrawal symptoms if stopped suddenly  severe side effects  overdose symptoms such as confusion or seizures  drowsiness and affect judgment  angle closure glaucoma', 'Fluoxetine  should not be taken with  MAO inhibitors', 'Fluoxetine  is not effective  alternative treatments may be considered', 'Fluoxetine  may interact with  St. Johns wort and tryptophan', 'Depression  is a  side effect of Memantine', 'Side effects  may include  headache  nausea  dizziness  lightheadedness  cough', 'Side effects  include  Constipation  Headache  Dry mouth  Tiredness  Weakness  Irritability  Decreased sexual ability  Decreased appetite  Stomach pain  Nausea  Vomiting']",0.8426856994628906,0.8150182962417603,0.8286210894584656
61,what does prednisone do to the body,Prednisone is in a class of medications called corticosteroids. It works to treat patients with low levels of corticosteroids by replacing steroids that are normally produced naturally by the body. It works to treat other conditions by reducing swelling and redness and by changing the way the immune system works.,Prednisone may decrease the body's ability to fight infection. Prednisone should be discontinued if the patient experiences severe side effects. Prednisone can cause side effects. Prednisone is used with antibiotics to treat certain types of pneumonia in patients with AIDS.,"['Prednisone  may decrease  ability to fight infection', 'Prednisone  should be discontinued if  the patient experiences severe side effects', 'Prednisone  can cause  side effects', 'Prednisone  is used with antibiotics to treat  certain types of pneumonia in patients with AIDS']",0.8574985861778259,0.8512842059135437,0.8543800711631775
62,how does amxacillin clavulanic acid work,"The combination of amoxicillin and clavulanic acid is used to treat certain infections caused by bacteria, including infections of the ears, lungs, sinus, skin, and urinary tract. Amoxicillin is in a class of medications called penicillin-like antibiotics. It works by stopping the growth of bacteria. Clavulanic acid is in a class of medications called beta-lactamase inhibitors. It works by preventing bacteria from destroying amoxicillin.","Amoxicillin clavulanic acid works by combining amoxicillin, a penicillin-like antibiotic, with clavulanic acid, a beta-lactamase inhibitor. This combination helps to extend the spectrum of activity of amoxicillin by protecting it from being broken down by certain bacteria that produce beta-lactamase enzymes.","['Clavulanic Acid  is a class of  beta lactamase inhibitors', 'Amoxicillin  is a class of  penicillin like antibiotics']",0.9030161499977112,0.8747751712799072,0.8886713981628418
63,what is the action of ezetimibe in my body,Ezetimibe is in a class of medications called cholesterol-lowering medications. It works by preventing the absorption of cholesterol in the intestine.,Ezetimibe works by preventing the absorption of cholesterol in the intestine.,"['Ezetimibe  works by  preventing the absorption of cholesterol in the intestine', 'Ezetimibe  should be taken  exactly as directed by a doctor', 'Ezetimibe  is in a class of medications called  cholesterol lowering medications', 'Ezetimibe  is taken  once a day', 'Ezetimibe  comes as a  tablet', 'Ezetimibe  is prescribed along with  diet', 'Ezetimibe  requires  specific dosage', 'Ezetimibe  should be disposed of through  medicine take back program', 'Ezetimibe  may cause  side effects', 'Ezetimibe  may require  discontinuation if severe side effects occur']",0.9814205765724182,0.9261761903762817,0.9529983997344971
64,when is the best time of day to take propranolol,"The extended-release propranolol capsule (brand name: Inderal LA) usually is taken once a day. The extended-release capsule (Innopran XL, Inderal XL) is usually taken at bedtime and should consistently be taken either always with or always without food each time. Immediate-acting propranolol tablets or solution may be taken two, three, or four times a day. Take propranolol at around the same time(s) every day.",There is no specific information provided regarding the best time of day to take propranolol. It is recommended to follow the instructions provided by your healthcare provider or pharmacist for the most appropriate timing of your propranolol dose.,"['Propranolol  should be taken with caution if  allergic to propranolol', 'Propranolol  should not be stopped without  consulting a doctor', 'Propranolol  should be stored  at room temperature away from light and moisture', 'Propranolol  should be discussed with doctor if  patient is pregnant or breastfeeding', 'Propranolol  should be avoided if  patient has slow or irregular heartbeat  patient has heart failure  patient has asthma', 'Propranolol  may cause  side effects', 'Propranolol  comes as  tablet  solution  extended release capsule', 'Propranolol  requires  specific dosage for effectiveness', 'Propranolol  is a type of  beta blocker', 'Propranolol  works by  relaxing blood vessels and slowing heart rate']",0.8732472062110901,0.8429538607597351,0.857833206653595
65,how you use for paracetamol,Acetaminophen,"Careful dosage of paracetamol ensures safety and effectiveness. Specific dosages established by a doctor ensure the effectiveness of treatment. Side effects may include headache, nausea, dizziness, lightheadedness, cough, hives, dryness, redness, itching, and swelling.","['Careful dosage  ensures  safety and effectiveness of acetaminophen', 'Specific dosages established by doctor  ensures  effectiveness of treatment', 'Side effects  may include  headache  nausea  dizziness  lightheadedness  cough', 'Side Effects  include  Hives  Dryness  Redness  Itching  Swelling', 'Specific dosage for mebendazole  ensures  treatment efficacy', 'Side effects  include  Constipation  Headache  Dry mouth  Tiredness  Weakness  Irritability  Decreased sexual ability  Decreased appetite  Stomach pain  Nausea  Vomiting', 'side effects  include  redness  burning  swelling  diarrhea  stinging  irritation  dryness  hives  pain  sore throat', 'Specific dosage  ensures  effectiveness of Clotrimazole Vaginal  effectiveness of Dextroamphetamine  effectiveness of Aripiprazole  effectiveness of Azithromycin  effectiveness of Fluticasone and Vilanterol Oral Inhalation  effectiveness of Desonide Topical  effectiveness of Cyclobenzaprine  effectiveness  effectiveness of Amoxicillin and Clavulanic Acid  effectiveness of Pramipexole  effectiveness of Fluoxetine  effectiveness of fentanyl in pain management  effectiveness of Ciprofloxacin and Dexamethasone Otic  effectiveness of medication  effectiveness of Ezetimibe  effectiveness of Benazepril  effectiveness of Human Insulin Injection  effectiveness of Warfarin  Effectiveness of Pyridostigmine  effectiveness of Codeine  effectiveness of Propranolol', 'Side effects  may require  discontinuation of medication  discontinuation of Azithromycin  discontinuation of Amoxicillin and Clavulanic Acid if severe  discontinuation of Pramoxine  adjustment of dosage or discontinuation of Amiodarone  discontinuation of medication if severe  discontinuation of Simvastatin', 'Side effects  may necessitate  discontinuation of medication  discontinuation of Verapamil']",0.7620322108268738,0.764963686466217,0.763495147228241
